image_path,defect_type,true_label,score,valid_patches
test\liangying\000023.png,liangying,1,0.6286957263946533,1024
test\liangying\000024.png,liangying,1,0.698652982711792,1024
test\liangying\000025.png,liangying,1,0.7479773163795471,1024
test\liangying\000026.png,liangying,1,0.787720263004303,1024
test\liangying\000027.png,liangying,1,0.7181015610694885,1024
test\liangying\000028.png,liangying,1,0.7668322920799255,1024
test\liangying\000029.png,liangying,1,0.7559432983398438,1024
test\liangying\000030.png,liangying,1,0.7470411658287048,1024
test\liangying\000031.png,liangying,1,0.6339642405509949,1024
test\liangying\000032.png,liangying,1,0.736960768699646,1024
test\liangying\000033.png,liangying,1,0.7203822731971741,1024
test\liangying\000034.png,liangying,1,0.7505015730857849,1024
test\liangying\000035.png,liangying,1,0.7417423129081726,1024
test\liangying\000036.png,liangying,1,0.5661464929580688,1024
test\liangying\000037.png,liangying,1,0.6431667804718018,1024
test\liangying\000038.png,liangying,1,0.725614607334137,1024
test\liangying\000039.png,liangying,1,0.6069760918617249,1024
test\liangying\000040.png,liangying,1,0.783875584602356,1024
test\liangying\000041.png,liangying,1,0.6445616483688354,1024
test\liangying\000042.png,liangying,1,0.7865450978279114,1024
test\liangying\000043.png,liangying,1,0.7691083550453186,1024
test\liangying\000044.png,liangying,1,0.7419877648353577,1024
test\liangying\000045.png,liangying,1,0.6505693197250366,1024
test\liangying\000046.png,liangying,1,0.6129752397537231,1024
test\liangying\000047.png,liangying,1,0.7071593999862671,1024
test\liangying\000048.png,liangying,1,0.6500723361968994,1024
test\liangying\000049.png,liangying,1,0.6103073954582214,1024
test\liangying\000050.png,liangying,1,0.6681037545204163,1024
test\liangying\000051.png,liangying,1,0.609385073184967,1024
test\liangying\000052.png,liangying,1,0.6576024889945984,1024
test\liangying\000053.png,liangying,1,0.8072525858879089,1024
test\liangying\000054.png,liangying,1,0.6898964047431946,1024
test\liangying\000055.png,liangying,1,0.7318312525749207,1024
test\liangying\000056.png,liangying,1,0.7871853709220886,1024
test\liangying\000057.png,liangying,1,0.7424817085266113,1024
test\pengshang\000000.png,pengshang,1,0.7516964673995972,384
test\pengshang\000001.png,pengshang,1,0.7208917737007141,1024
test\pengshang\000002.png,pengshang,1,0.7574669718742371,1024
test\pengshang\000003.png,pengshang,1,0.711958110332489,1024
test\pengshang\000004.png,pengshang,1,0.7728328704833984,1024
test\pengshang\000005.png,pengshang,1,0.7477585077285767,1024
test\pengshang\000006.png,pengshang,1,0.5971053838729858,1024
test\pengshang\000007.png,pengshang,1,0.6461058855056763,1024
test\pengshang\000008.png,pengshang,1,0.6444000005722046,1024
test\pengshang\000009.png,pengshang,1,0.7097808122634888,1024
test\pengshang\000010.png,pengshang,1,0.6252762079238892,1024
test\pengshang\000011.png,pengshang,1,0.6731764078140259,1024
test\pengshang\000012.png,pengshang,1,0.6040104031562805,1024
test\pengshang\000013.png,pengshang,1,0.7761497497558594,1024
test\pengshang\000014.png,pengshang,1,0.754264771938324,1024
test\shuiyin\000000.png,shuiyin,1,0.8092357516288757,1024
test\shuiyin\000001.png,shuiyin,1,0.7891699075698853,1024
test\shuiyin\000002.png,shuiyin,1,0.8104637265205383,1024
test\shuiyin\000003.png,shuiyin,1,0.8052113056182861,1024
test\shuiyin\000004.png,shuiyin,1,0.7940558195114136,1024
test\shuiyin\000005.png,shuiyin,1,0.7956838607788086,1024
test\shuiyin\000006.png,shuiyin,1,0.7783461809158325,1024
test\shuiyin\000007.png,shuiyin,1,0.7777093648910522,1024
test\shuiyin\000008.png,shuiyin,1,0.8090312480926514,1024
test\shuiyin\000009.png,shuiyin,1,0.7853772044181824,1024
test\shuiyin\000010.png,shuiyin,1,0.7806593179702759,1024
test\shuiyin\000011.png,shuiyin,1,0.812762439250946,1024
test\shuiyin\000012.png,shuiyin,1,0.7877060174942017,1024
test\shuiyin\000013.png,shuiyin,1,0.7861009836196899,1024
test\shuiyin\000014.png,shuiyin,1,0.7967406511306763,1024
test\shuiyin\000015.png,shuiyin,1,0.7875435948371887,1024
test\shuiyin\000016.png,shuiyin,1,0.8334197402000427,1024
test\shuiyin\000017.png,shuiyin,1,0.8306792378425598,1024
test\shuiyin\000018.png,shuiyin,1,0.7912235856056213,1024
test\shuiyin\000019.png,shuiyin,1,0.7948303818702698,1024
test\shuiyin\000020.png,shuiyin,1,0.8070284128189087,1024
test\shuiyin\000021.png,shuiyin,1,0.7693231105804443,1024
test\shuiyin\000022.png,shuiyin,1,0.777538537979126,1024
test\shuiyin\000023.png,shuiyin,1,0.8364378213882446,1024
test\shuiyin\000024.png,shuiyin,1,0.8224887847900391,1024
test\shuiyin\000025.png,shuiyin,1,0.7973421812057495,1024
test\shuiyin\000026.png,shuiyin,1,0.7889519333839417,1024
test\shuiyin\000027.png,shuiyin,1,0.7678995132446289,1024
test\shuiyin\000028.png,shuiyin,1,0.826427161693573,1024
test\shuiyin\000029.png,shuiyin,1,0.7924027442932129,1024
test\shuiyin\000030.png,shuiyin,1,0.8013424873352051,1024
test\shuiyin\000031.png,shuiyin,1,0.7662598490715027,1024
test\shuiyin\000032.png,shuiyin,1,0.7622463703155518,1024
test\shuiyin\000033.png,shuiyin,1,0.7827287912368774,1024
test\shuiyin\000034.png,shuiyin,1,0.7869775295257568,1024
test\shuiyin\000035.png,shuiyin,1,0.7714316248893738,1024
test\shuiyin\000036.png,shuiyin,1,0.7996825575828552,1024
test\shuiyin\000037.png,shuiyin,1,0.806449830532074,1024
test\shuiyin\000038.png,shuiyin,1,0.8001710176467896,1024
test\shuiyin\000039.png,shuiyin,1,0.7868620157241821,1024
test\shuiyin\000040.png,shuiyin,1,0.7967536449432373,1024
test\shuiyin\000041.png,shuiyin,1,0.8290255665779114,1024
test\shuiyin\000042.png,shuiyin,1,0.8388811349868774,1024
test\shuiyin\000043.png,shuiyin,1,0.775042712688446,1024
test\shuiyin\000044.png,shuiyin,1,0.7958018183708191,1024
test\shuiyin\000045.png,shuiyin,1,0.7899740934371948,1024
test\shuiyin\000046.png,shuiyin,1,0.7675360441207886,1024
test\shuiyin\000047.png,shuiyin,1,0.7806304693222046,1024
test\shuiyin\000048.png,shuiyin,1,0.7652803659439087,1024
test\shuiyin\000049.png,shuiyin,1,0.7949092984199524,1024
test\shuiyin\000050.png,shuiyin,1,0.8056454658508301,1024
test\shuiyin\000051.png,shuiyin,1,0.8211974501609802,1024
test\shuiyin\000052.png,shuiyin,1,0.7848340272903442,1024
test\shuiyin\000053.png,shuiyin,1,0.8105278015136719,1024
test\shuiyin\000054.png,shuiyin,1,0.7655070424079895,1024
test\shuiyin\000055.png,shuiyin,1,0.7928309440612793,1024
test\shuiyin\000056.png,shuiyin,1,0.802774965763092,1024
test\shuiyin\000057.png,shuiyin,1,0.762112021446228,1024
test\shuiyin\000058.png,shuiyin,1,0.7787789106369019,1024
test\shuiyin\000059.png,shuiyin,1,0.7849332094192505,1024
test\shuiyin\000060.png,shuiyin,1,0.8245667219161987,1024
test\shuiyin\000061.png,shuiyin,1,0.8141177892684937,1024
test\shuiyin\000062.png,shuiyin,1,0.8226234912872314,1024
test\shuiyin\000063.png,shuiyin,1,0.870729923248291,1024
test\shuiyin\000064.png,shuiyin,1,0.7952864766120911,1024
test\shuiyin\000065.png,shuiyin,1,0.8220118284225464,1024
test\shuiyin\000066.png,shuiyin,1,0.7819899916648865,1024
test\shuiyin\000067.png,shuiyin,1,0.8242039680480957,1024
test\shuiyin\000068.png,shuiyin,1,0.8144901394844055,1024
test\shuiyin\000069.png,shuiyin,1,0.7714481949806213,1024
test\shuiyin\000070.png,shuiyin,1,0.7971792221069336,1024
test\shuiyin\000071.png,shuiyin,1,0.7899007797241211,1024
test\shuiyin\000072.png,shuiyin,1,0.8323342204093933,1024
test\shuiyin\000073.png,shuiyin,1,0.7352229356765747,1024
test\shuiyin\000074.png,shuiyin,1,0.7735901474952698,1024
test\shuiyin\000075.png,shuiyin,1,0.7909064888954163,1024
test\shuiyin\000076.png,shuiyin,1,0.8072221875190735,1024
test\shuiyin\000077.png,shuiyin,1,0.7878045439720154,1024
test\shuiyin\000078.png,shuiyin,1,0.8374007344245911,1024
test\shuiyin\000079.png,shuiyin,1,0.8148159384727478,1024
test\shuiyin\000080.png,shuiyin,1,0.7707789540290833,1024
test\shuiyin\000081.png,shuiyin,1,0.7420375347137451,1024
test\shuiyin\000082.png,shuiyin,1,0.7564491629600525,1024
test\shuiyin\000083.png,shuiyin,1,0.7758486866950989,1024
test\shuiyin\000084.png,shuiyin,1,0.8124666213989258,1024
test\shuiyin\000085.png,shuiyin,1,0.8266316652297974,1024
test\shuiyin\000086.png,shuiyin,1,0.744473934173584,1024
test\shuiyin\000087.png,shuiyin,1,0.7979200482368469,1024
test\shuiyin\000088.png,shuiyin,1,0.8254822492599487,1024
test\shuiyin\000089.png,shuiyin,1,0.8236784338951111,1024
test\shuiyin\000090.png,shuiyin,1,0.7738907337188721,1024
test\shuiyin\000091.png,shuiyin,1,0.8333950638771057,1024
test\yashang\000000.png,yashang,1,0.851188600063324,1024
test\yashang\000001.png,yashang,1,0.8304882049560547,1024
test\yashang\000002.png,yashang,1,0.8687987327575684,1024
test\yashang\000003.png,yashang,1,0.7565878033638,1024
test\yashang\000004.png,yashang,1,0.9031984806060791,1024
test\yashang\000005.png,yashang,1,0.845314621925354,1024
test\yashang\000006.png,yashang,1,0.8859266042709351,1024
test\yashang\000007.png,yashang,1,0.895987331867218,1024
test\yashang\000008.png,yashang,1,0.8315140604972839,1024
test\yashang\000009.png,yashang,1,0.9022947549819946,1024
test\yashang\000010.png,yashang,1,0.8304838538169861,1024
test\yashang\000011.png,yashang,1,0.8673705458641052,1024
test\yashang\000012.png,yashang,1,0.8170392513275146,1024
test\yashang\000013.png,yashang,1,0.9086561799049377,1024
test\yashang\000014.png,yashang,1,0.8526350259780884,1024
test\yashang\000015.png,yashang,1,0.849927544593811,1024
test\yashang\000016.png,yashang,1,0.8529725074768066,1024
test\yashang\000017.png,yashang,1,0.8101065158843994,1024
test\yashang\000018.png,yashang,1,0.8305613398551941,1024
test\yashang\000019.png,yashang,1,0.8517876863479614,1024
test\yashang\000020.png,yashang,1,0.8293992877006531,1024
test\yashang\000021.png,yashang,1,0.851708173751831,960
test\yashang\000022.png,yashang,1,0.7753505110740662,640
test\yashang\000023.png,yashang,1,0.49213141202926636,384
test\yashang\000024.png,yashang,1,0.8637445569038391,384
test\yashang\000025.png,yashang,1,0.7587019205093384,384
test\yashang\000026.png,yashang,1,0.712636411190033,384
test\yashang\000027.png,yashang,1,0.6494401097297668,384
test\yashang\000028.png,yashang,1,0.8753475546836853,1024
test\yashang\000029.png,yashang,1,0.8001865148544312,1024
test\yashang\000030.png,yashang,1,0.7803415656089783,1024
test\yashang\000031.png,yashang,1,0.7877475023269653,1024
test\yashang\000032.png,yashang,1,0.8220629096031189,1024
test\yashang\000033.png,yashang,1,0.8466766476631165,1024
test\yashang\000034.png,yashang,1,0.8184302449226379,1024
test\yashang\000035.png,yashang,1,0.8394462466239929,1024
test\yashang\000036.png,yashang,1,0.8302252292633057,1024
test\yashang\000037.png,yashang,1,0.7286733388900757,1024
test\yashang\000038.png,yashang,1,0.7950178384780884,1024
test\yashang\000039.png,yashang,1,0.8118153214454651,1024
test\yashang\000040.png,yashang,1,0.8707463145256042,1024
test\yashang\000041.png,yashang,1,0.6804927587509155,1024
test\yashang\000042.png,yashang,1,0.9661898612976074,1024
test\yashang\000043.png,yashang,1,0.841082751750946,1024
test\yashang\000044.png,yashang,1,0.8506631851196289,1024
test\yashang\000045.png,yashang,1,0.7587897777557373,1024
test\yashang\000046.png,yashang,1,0.7920138835906982,1024
test\yashang\000047.png,yashang,1,0.7436148524284363,1024
test\yashang\000048.png,yashang,1,0.8147473931312561,1024
test\yashang\000049.png,yashang,1,0.783209502696991,1024
test\yashang\000050.png,yashang,1,0.8665501475334167,1024
test\yashang\000051.png,yashang,1,0.8348576426506042,1024
test\yashang\000052.png,yashang,1,0.8088420629501343,1024
test\yashang\000053.png,yashang,1,0.8756210207939148,1024
test\yashang\000054.png,yashang,1,0.8433244228363037,1024
test\yashang\000055.png,yashang,1,0.7521442174911499,1024
test\yashang\000056.png,yashang,1,0.8274134397506714,1024
test\yashang\000057.png,yashang,1,0.8417708873748779,1024
test\yashang\000058.png,yashang,1,0.7970603108406067,1024
test\yashang\000059.png,yashang,1,0.718931257724762,1024
test\yashang\000060.png,yashang,1,0.8369496464729309,1024
test\yashang\000061.png,yashang,1,0.7595191597938538,1024
test\yashang\000062.png,yashang,1,0.7682849764823914,1024
test\yashang\000063.png,yashang,1,0.805573046207428,1024
test\yashang\000064.png,yashang,1,0.8612209558486938,1024
test\yashang\000065.png,yashang,1,0.7936961054801941,1024
test\yashang\000066.png,yashang,1,0.715030312538147,1024
test\yashang\000067.png,yashang,1,0.8324296474456787,1024
test\yashang\000068.png,yashang,1,0.8391013741493225,1024
test\yashang\000069.png,yashang,1,0.8274669051170349,1024
test\yashang\000070.png,yashang,1,0.8178115487098694,1024
test\yashang\000071.png,yashang,1,0.7217921614646912,1024
test\yashang\000072.png,yashang,1,0.7520701289176941,1024
test\yashang\000073.png,yashang,1,0.8398373126983643,1024
test\yashang\000074.png,yashang,1,0.8349717855453491,1024
test\yashang\000075.png,yashang,1,0.7785805463790894,1024
test\yashang\000076.png,yashang,1,0.8756024241447449,1024
test\yashang\000077.png,yashang,1,0.7785950899124146,1024
test\yashang\000078.png,yashang,1,0.8201560974121094,1024
test\yashang\000079.png,yashang,1,0.6591241955757141,1024
test\yashang\000080.png,yashang,1,0.7002001404762268,1024
test\yashang\000081.png,yashang,1,0.8340790867805481,1024
test\yashang\000082.png,yashang,1,0.8316736817359924,1024
test\yashang\000083.png,yashang,1,0.7320334315299988,1024
test\yashang\000084.png,yashang,1,0.8299130201339722,1024
test\yashang\000085.png,yashang,1,0.7779111266136169,1024
test\yashang\000086.png,yashang,1,0.7023998498916626,1024
test\yashang\000087.png,yashang,1,0.8255152106285095,1024
test\yashang\000088.png,yashang,1,0.8512400984764099,1024
test\yashang\000089.png,yashang,1,0.8254085183143616,1024
test\yashang\000090.png,yashang,1,0.7705164551734924,1024
test\yashang\000091.png,yashang,1,0.8002309799194336,1024
test\yashang\000092.png,yashang,1,0.7442046999931335,1024
test\yashang\000093.png,yashang,1,0.7770770788192749,448
test\yashang\000094.png,yashang,1,0.7780292630195618,448
test\yashang\000095.png,yashang,1,0.7464367151260376,1024
test\yashang\000096.png,yashang,1,0.7085803151130676,1024
test\yashang\000097.png,yashang,1,0.8281218409538269,1024
test\yashang\000098.png,yashang,1,0.7298005819320679,1024
test\yashang\000099.png,yashang,1,0.7541017532348633,384
test\yashang\000100.png,yashang,1,0.72629714012146,384
test\yashang\000101.png,yashang,1,0.5408037304878235,384
test\yashang\000102.png,yashang,1,0.5825166702270508,384
test\yashang\000103.png,yashang,1,0.5852457880973816,384
test\yashang\000104.png,yashang,1,0.6337976455688477,384
test\yashang\000105.png,yashang,1,0.6241336464881897,384
test\yashang\000106.png,yashang,1,0.47494757175445557,384
test\yashang\000107.png,yashang,1,0.8422108292579651,640
test\yashang\000108.png,yashang,1,0.8477391600608826,640
test\yashang\000109.png,yashang,1,0.8512693643569946,640
test\yashang\000110.png,yashang,1,0.6731942892074585,640
test\yashang\000111.png,yashang,1,0.7845073938369751,384
test\yashang\000112.png,yashang,1,0.829839289188385,384
test\yashang\000113.png,yashang,1,0.7512711882591248,384
test\yashang\000114.png,yashang,1,0.9008927941322327,1024
test\yashang\000115.png,yashang,1,0.7923349142074585,1024
test\yashang\000116.png,yashang,1,0.8752112984657288,1024
test\yashang\000117.png,yashang,1,0.6601428985595703,1024
test\yashang\000118.png,yashang,1,0.8207387924194336,1024
test\yashang\000119.png,yashang,1,0.8323051333427429,1024
test\yashang\000120.png,yashang,1,0.8264203667640686,1024
test\yashang\000121.png,yashang,1,0.8920778036117554,1024
test\yashang\000122.png,yashang,1,0.8466729521751404,1024
test\yashang\000123.png,yashang,1,0.8560903668403625,1024
test\yashang\000124.png,yashang,1,0.8500049114227295,1024
test\yashang\000125.png,yashang,1,0.883444607257843,448
test\yashang\000126.png,yashang,1,0.7633493542671204,448
test\yashang\000127.png,yashang,1,0.7887969613075256,448
test\yashang\000128.png,yashang,1,0.8774822354316711,1024
test\yashang\000129.png,yashang,1,0.7461361885070801,1024
test\yashang\000130.png,yashang,1,0.870481550693512,1024
test\yashang\000131.png,yashang,1,0.8451827764511108,1024
test\yashang\000132.png,yashang,1,0.8870126008987427,1024
test\yashang\000133.png,yashang,1,0.7404064536094666,896
test\yashang\000134.png,yashang,1,0.6770406365394592,896
test\yashang\000135.png,yashang,1,0.7916972637176514,896
test\yashang\000136.png,yashang,1,0.8042609095573425,896
test\yashang\000137.png,yashang,1,0.7918026447296143,896
test\yashang\000138.png,yashang,1,0.72652268409729,896
test\yashang\000139.png,yashang,1,0.8506113886833191,896
test\yashang\000140.png,yashang,1,0.8240618705749512,896
test\yashang\000141.png,yashang,1,0.8147701025009155,896
test\yashang\000142.png,yashang,1,0.7932305932044983,896
test\yashang\000143.png,yashang,1,0.7992959022521973,896
test\yashang\000144.png,yashang,1,0.7807067036628723,896
test\yashang\000145.png,yashang,1,0.6555799245834351,896
test\yashang\000146.png,yashang,1,0.7745105624198914,896
test\yashang\000147.png,yashang,1,0.6795468330383301,896
test\yashang\000148.png,yashang,1,0.6536939144134521,896
test\yashang\000149.png,yashang,1,0.8059114813804626,896
test\yashang\000150.png,yashang,1,0.7863526344299316,896
test\yashang\000151.png,yashang,1,0.5802854299545288,896
test\yashang\000152.png,yashang,1,0.8515806198120117,896
test\yashang\000153.png,yashang,1,0.7486907839775085,896
test\yashang\000154.png,yashang,1,0.8921292424201965,896
test\yashang\000155.png,yashang,1,0.8276093006134033,896
test\yashang\000156.png,yashang,1,0.6471242904663086,896
test\yashang\000157.png,yashang,1,0.7309083342552185,896
test\yashang\000158.png,yashang,1,0.6611993312835693,896
test\yashang\000159.png,yashang,1,0.8090444803237915,896
test\yashang\000160.png,yashang,1,0.8614172339439392,896
test\yashang\000161.png,yashang,1,0.8346155881881714,896
test\yashang\000162.png,yashang,1,0.6781781911849976,896
test\yashang\000163.png,yashang,1,0.5324968695640564,896
test\yashang\000164.png,yashang,1,0.8365527391433716,896
test\yashang\000165.png,yashang,1,0.5729450583457947,896
test\yashang\000166.png,yashang,1,0.6678533554077148,896
test\yashang\000167.png,yashang,1,0.8340723514556885,640
test\yashang\000168.png,yashang,1,0.7978976368904114,640
test\yashang\000169.png,yashang,1,0.5521007180213928,384
test\yashang\000170.png,yashang,1,0.6875249743461609,384
test\yashang\000171.png,yashang,1,0.8882660865783691,384
test\yashang\000172.png,yashang,1,0.7459708452224731,384
test\yashang\000173.png,yashang,1,0.7975577712059021,384
test\yashang\000174.png,yashang,1,0.5335162281990051,384
test\yashang\000175.png,yashang,1,0.7699295878410339,384
test\yashang\000176.png,yashang,1,0.677717387676239,384
test\yashang\000177.png,yashang,1,0.8836081624031067,384
test\yashang\000178.png,yashang,1,0.8704568147659302,384
test\yashang\000179.png,yashang,1,0.8186476826667786,384
test\yashang\000180.png,yashang,1,0.6155813932418823,384
test\yashang\000181.png,yashang,1,0.504252016544342,384
test\yashang\000182.png,yashang,1,0.5232049226760864,384
test\yashang\000183.png,yashang,1,0.5761932134628296,384
test\yashang\000184.png,yashang,1,0.7812293171882629,384
test\yashang\000185.png,yashang,1,0.7512576580047607,384
test\yashang\000186.png,yashang,1,0.7888398766517639,384
test\yashang\000187.png,yashang,1,0.6236491203308105,384
test\yashang\000188.png,yashang,1,0.5973615646362305,384
test\yashang\000189.png,yashang,1,0.5760370492935181,384
test\yashang\000190.png,yashang,1,0.8216079473495483,384
test\yashang\000191.png,yashang,1,0.8414513468742371,384
test\yashang\000192.png,yashang,1,0.6109601259231567,384
test\yashang\000193.png,yashang,1,0.8047499656677246,384
test\yashang\000194.png,yashang,1,0.4972761571407318,384
test\yashang\000195.png,yashang,1,0.6917842626571655,384
test\yashang\000196.png,yashang,1,0.5888584852218628,384
test\yashang\000197.png,yashang,1,0.7375236749649048,384
test\yashang\000198.png,yashang,1,0.8769258260726929,384
test\yashang\000199.png,yashang,1,0.7559953331947327,384
test\yashang\000200.png,yashang,1,0.5702929496765137,384
test\yashang\000201.png,yashang,1,0.7649043798446655,384
test\yashang\000202.png,yashang,1,0.7810158729553223,384
test\yashang\000203.png,yashang,1,0.8235851526260376,384
test\yashang\000204.png,yashang,1,0.5368597507476807,384
test\yashang\000205.png,yashang,1,0.6733192205429077,384
test\yashang\000206.png,yashang,1,0.8632959723472595,768
test\yashang\000207.png,yashang,1,0.7662402391433716,640
test\yashang\000208.png,yashang,1,0.8129420280456543,384
test\yashang\000209.png,yashang,1,0.513805627822876,384
test\yashang\000210.png,yashang,1,0.6651380062103271,384
test\yashang\000211.png,yashang,1,0.5649900436401367,384
test\yashang\000212.png,yashang,1,0.6460288763046265,640
test\yashang\000213.png,yashang,1,0.7617592215538025,640
test\yashang\000214.png,yashang,1,0.8159648776054382,640
test\yashang\000215.png,yashang,1,0.8766846060752869,640
test\yashang\000216.png,yashang,1,0.6398813724517822,896
test\yashang\000217.png,yashang,1,0.7719859480857849,896
test\yashang\000218.png,yashang,1,0.7423706650733948,896
test\yashang\000219.png,yashang,1,0.7404270172119141,896
test\yashang\000220.png,yashang,1,0.7238913178443909,960
test\yashang\000221.png,yashang,1,0.8262993693351746,960
test\yashang\000222.png,yashang,1,0.6905897259712219,640
test\yashang\000223.png,yashang,1,0.7630395889282227,960
test\yashang\000224.png,yashang,1,0.7894010543823242,960
test\yise\000000.png,yise,1,0.7761899828910828,1024
test\yise\000001.png,yise,1,0.787559449672699,1024
test\yise\000002.png,yise,1,0.6947507262229919,1024
test\yise\000003.png,yise,1,0.6411538124084473,1024
test\yise\000004.png,yise,1,0.6394133567810059,1024
test\yise\000005.png,yise,1,0.8113760352134705,1024
test\yise\000006.png,yise,1,0.7885386347770691,1024
test\yise\000007.png,yise,1,0.729415237903595,1024
test\yise\000008.png,yise,1,0.7417466044425964,1024
test\yise\000009.png,yise,1,0.7811470627784729,1024
test\yise\000010.png,yise,1,0.6789997220039368,1024
test\yise\000011.png,yise,1,0.7218942046165466,1024
test\yise\000012.png,yise,1,0.7200546264648438,1024
test\yise\000013.png,yise,1,0.8303979635238647,1024
test\yise\000014.png,yise,1,0.9047309160232544,1024
test\yise\000015.png,yise,1,0.7248181700706482,1024
test\yise\000016.png,yise,1,0.7786486148834229,1024
test\yise\000017.png,yise,1,0.6985979676246643,1024
test\yise\000018.png,yise,1,0.84144127368927,1024
test\yise\000019.png,yise,1,0.7993083000183105,1024
test\yise\000020.png,yise,1,0.8678059577941895,1024
test\yise\000021.png,yise,1,0.7835738062858582,1024
test\yise\000022.png,yise,1,0.6034896373748779,1024
test\yise\000023.png,yise,1,0.7442309856414795,1024
test\yise\000024.png,yise,1,0.8125355243682861,1024
test\yise\000025.png,yise,1,0.6666667461395264,1024
test\yise\000026.png,yise,1,0.6888407468795776,1024
test\yise\000027.png,yise,1,0.7842874526977539,1024
test\yise\000028.png,yise,1,0.8069009184837341,1024
test\yise\000029.png,yise,1,0.6999140977859497,1024
test\yise\000030.png,yise,1,0.8296105861663818,1024
test\yise\000031.png,yise,1,0.7827675938606262,1024
test\yise\000032.png,yise,1,0.7513313293457031,1024
test\yise\000033.png,yise,1,0.748481810092926,1024
test\yise\000034.png,yise,1,0.7298226356506348,1024
test\yise\000035.png,yise,1,0.7632301449775696,1024
test\yise\000036.png,yise,1,0.6760843992233276,1024
test\yise\000037.png,yise,1,0.7858166694641113,1024
test\yise\000038.png,yise,1,0.8067543506622314,1024
test\yise\000039.png,yise,1,0.7799584269523621,1024
test\yise\000040.png,yise,1,0.5522190928459167,1024
test\yise\000041.png,yise,1,0.8631923198699951,1024
test\yise\000042.png,yise,1,0.8048416376113892,1024
test\yise\000043.png,yise,1,0.7613555192947388,1024
test\yise\000044.png,yise,1,0.8549922704696655,1024
test\yise\000045.png,yise,1,0.789908766746521,1024
test\yise\000046.png,yise,1,0.8456043004989624,1024
test\yise\000047.png,yise,1,0.8063144087791443,1024
test\yise\000048.png,yise,1,0.7246580719947815,1024
test\yise\000049.png,yise,1,0.7421190738677979,1024
test\yise\000050.png,yise,1,0.6572220921516418,1024
test\yise\000051.png,yise,1,0.6608495116233826,1024
test\yise\000052.png,yise,1,0.7932271361351013,1024
test\yise\000053.png,yise,1,0.6939516067504883,1024
