image_path,defect_type,true_label,score,predicted_label,error_type
test\huashang\000214.png,huashang,1,0.7424442768096924,1,true_positive
test\huashang\000215.png,huashang,1,0.6024177670478821,1,true_positive
test\huashang\000216.png,huashang,1,0.533233642578125,0,false_negative
test\huashang\000217.png,huashang,1,0.6459954380989075,1,true_positive
test\huashang\000218.png,huashang,1,0.669155478477478,1,true_positive
test\huashang\000219.png,huashang,1,0.6007806062698364,1,true_positive
test\huashang\000220.png,huashang,1,0.6471275091171265,1,true_positive
test\huashang\000221.png,huashang,1,0.8358355164527893,1,true_positive
test\huashang\000222.png,huashang,1,0.7644069194793701,1,true_positive
test\huashang\000223.png,huashang,1,0.7734727263450623,1,true_positive
test\huashang\000224.png,huashang,1,0.8218784332275391,1,true_positive
test\huashang\000225.png,huashang,1,0.7551097273826599,1,true_positive
test\huashang\000226.png,huashang,1,0.6496685147285461,1,true_positive
test\huashang\000227.png,huashang,1,0.8161503076553345,1,true_positive
test\huashang\000228.png,huashang,1,0.5874791741371155,1,true_positive
test\huashang\000229.png,huashang,1,0.7712177038192749,1,true_positive
test\huashang\000230.png,huashang,1,0.7129939794540405,1,true_positive
test\huashang\000231.png,huashang,1,0.765552818775177,1,true_positive
test\huashang\000232.png,huashang,1,0.5788788795471191,1,true_positive
test\huashang\000233.png,huashang,1,0.7133672833442688,1,true_positive
test\huashang\000234.png,huashang,1,0.7783316373825073,1,true_positive
test\huashang\000235.png,huashang,1,0.8253275752067566,1,true_positive
test\huashang\000236.png,huashang,1,0.604418933391571,1,true_positive
test\huashang\000237.png,huashang,1,0.6306000351905823,1,true_positive
test\huashang\000238.png,huashang,1,0.4999675750732422,0,false_negative
test\huashang\000239.png,huashang,1,0.7697603106498718,1,true_positive
test\huashang\000240.png,huashang,1,0.6707499027252197,1,true_positive
test\huashang\000241.png,huashang,1,0.5877615213394165,1,true_positive
test\huashang\000242.png,huashang,1,0.8255335092544556,1,true_positive
test\huashang\000243.png,huashang,1,0.7505811452865601,1,true_positive
test\huashang\000244.png,huashang,1,0.8035203218460083,1,true_positive
test\huashang\000245.png,huashang,1,0.675743043422699,1,true_positive
test\huashang\000246.png,huashang,1,0.7626182436943054,1,true_positive
test\huashang\000247.png,huashang,1,0.7035951614379883,1,true_positive
test\huashang\000248.png,huashang,1,0.861907422542572,1,true_positive
test\huashang\000249.png,huashang,1,0.7399845719337463,1,true_positive
test\huashang\000250.png,huashang,1,0.6752228736877441,1,true_positive
test\huashang\000251.png,huashang,1,0.7539690732955933,1,true_positive
test\huashang\000252.png,huashang,1,0.7077401280403137,1,true_positive
test\huashang\000253.png,huashang,1,0.5577676892280579,1,true_positive
test\huashang\000254.png,huashang,1,0.6397523283958435,1,true_positive
test\huashang\000255.png,huashang,1,0.6028323173522949,1,true_positive
test\huashang\000256.png,huashang,1,0.8146534562110901,1,true_positive
test\huashang\000257.png,huashang,1,0.6104104518890381,1,true_positive
test\huashang\000258.png,huashang,1,0.6622240543365479,1,true_positive
test\huashang\000259.png,huashang,1,0.8218667507171631,1,true_positive
test\huashang\000260.png,huashang,1,0.7184851765632629,1,true_positive
test\huashang\000261.png,huashang,1,0.6027481555938721,1,true_positive
test\huashang\000262.png,huashang,1,0.7290762662887573,1,true_positive
test\huashang\000263.png,huashang,1,0.5829167366027832,1,true_positive
test\huashang\000264.png,huashang,1,0.596185028553009,1,true_positive
test\huashang\000265.png,huashang,1,0.6466155648231506,1,true_positive
test\huashang\000266.png,huashang,1,0.7186660170555115,1,true_positive
test\huashang\000267.png,huashang,1,0.5095726847648621,0,false_negative
test\huashang\000268.png,huashang,1,0.6303846836090088,1,true_positive
test\huashang\000269.png,huashang,1,0.5585464835166931,1,true_positive
test\huashang\000270.png,huashang,1,0.6583147644996643,1,true_positive
test\huashang\000271.png,huashang,1,0.5999858975410461,1,true_positive
test\huashang\000272.png,huashang,1,0.5418153405189514,1,true_positive
test\huashang\000273.png,huashang,1,0.6159173250198364,1,true_positive
test\huashang\000274.png,huashang,1,0.6689215898513794,1,true_positive
test\huashang\000275.png,huashang,1,0.5567094683647156,1,true_positive
test\huashang\000276.png,huashang,1,0.5639138221740723,1,true_positive
test\huashang\000277.png,huashang,1,0.619738757610321,1,true_positive
test\huashang\000278.png,huashang,1,0.837185800075531,1,true_positive
test\huashang\000279.png,huashang,1,0.7986332178115845,1,true_positive
test\huashang\000280.png,huashang,1,0.6996028423309326,1,true_positive
test\huashang\000281.png,huashang,1,0.5701660513877869,1,true_positive
test\huashang\000282.png,huashang,1,0.6544985175132751,1,true_positive
test\huashang\000283.png,huashang,1,0.8678418397903442,1,true_positive
test\huashang\000284.png,huashang,1,0.5371727347373962,0,false_negative
test\huashang\000285.png,huashang,1,0.6743812561035156,1,true_positive
test\huashang\000286.png,huashang,1,0.5941184163093567,1,true_positive
test\huashang\000287.png,huashang,1,0.7802886366844177,1,true_positive
test\huashang\000288.png,huashang,1,0.62150639295578,1,true_positive
test\huashang\000289.png,huashang,1,0.5534764528274536,1,true_positive
test\huashang\000290.png,huashang,1,0.6581167578697205,1,true_positive
test\huashang\000291.png,huashang,1,0.6285378336906433,1,true_positive
test\huashang\000292.png,huashang,1,0.8124425411224365,1,true_positive
test\huashang\000293.png,huashang,1,0.7586339712142944,1,true_positive
test\huashang\000294.png,huashang,1,0.5839973092079163,1,true_positive
test\huashang\000295.png,huashang,1,0.7319836020469666,1,true_positive
test\huashang\000296.png,huashang,1,0.6713751554489136,1,true_positive
test\huashang\000297.png,huashang,1,0.6904087066650391,1,true_positive
test\huashang\000298.png,huashang,1,0.7279013991355896,1,true_positive
test\huashang\000299.png,huashang,1,0.7248424291610718,1,true_positive
test\huashang\000300.png,huashang,1,0.8463632464408875,1,true_positive
test\huashang\000301.png,huashang,1,0.859143078327179,1,true_positive
test\huashang\000302.png,huashang,1,0.6737909913063049,1,true_positive
test\huashang\000303.png,huashang,1,0.827498197555542,1,true_positive
test\huashang\000304.png,huashang,1,0.5492221117019653,1,true_positive
test\huashang\000305.png,huashang,1,0.7272729277610779,1,true_positive
test\huashang\000306.png,huashang,1,0.5439227223396301,1,true_positive
test\huashang\000307.png,huashang,1,0.6639825105667114,1,true_positive
test\huashang\000308.png,huashang,1,0.7610639333724976,1,true_positive
test\huashang\000309.png,huashang,1,0.7386330962181091,1,true_positive
test\huashang\000310.png,huashang,1,0.6472105979919434,1,true_positive
test\huashang\000311.png,huashang,1,0.5514846444129944,1,true_positive
test\huashang\000312.png,huashang,1,0.5444812178611755,1,true_positive
test\huashang\000313.png,huashang,1,0.7412129640579224,1,true_positive
test\huashang\000314.png,huashang,1,0.5681910514831543,1,true_positive
test\huashang\000315.png,huashang,1,0.5596156716346741,1,true_positive
test\huashang\000316.png,huashang,1,0.6721241474151611,1,true_positive
test\huashang\000317.png,huashang,1,0.637798011302948,1,true_positive
test\huashang\000318.png,huashang,1,0.6859886646270752,1,true_positive
test\huashang\000319.png,huashang,1,0.6223992705345154,1,true_positive
test\huashang\000320.png,huashang,1,0.7125487327575684,1,true_positive
test\huashang\000321.png,huashang,1,0.701501727104187,1,true_positive
test\huashang\000322.png,huashang,1,0.5256970524787903,0,false_negative
test\huashang\000323.png,huashang,1,0.6396634578704834,1,true_positive
test\huashang\000324.png,huashang,1,0.5598241686820984,1,true_positive
test\huashang\000325.png,huashang,1,0.5684657096862793,1,true_positive
test\huashang\000326.png,huashang,1,0.5318201184272766,0,false_negative
test\huashang\000327.png,huashang,1,0.6512880921363831,1,true_positive
test\huashang\000328.png,huashang,1,0.7342143654823303,1,true_positive
test\huashang\000329.png,huashang,1,0.763561487197876,1,true_positive
test\liangying\000000.png,liangying,1,0.8287168145179749,1,true_positive
test\liangying\000001.png,liangying,1,0.6613017320632935,1,true_positive
test\liangying\000002.png,liangying,1,0.7042657136917114,1,true_positive
test\liangying\000003.png,liangying,1,0.4924704432487488,0,false_negative
test\liangying\000004.png,liangying,1,0.8137785196304321,1,true_positive
test\liangying\000005.png,liangying,1,0.7863126993179321,1,true_positive
test\liangying\000006.png,liangying,1,0.5988752841949463,1,true_positive
test\liangying\000007.png,liangying,1,0.7508631348609924,1,true_positive
test\liangying\000008.png,liangying,1,0.6267890930175781,1,true_positive
test\liangying\000009.png,liangying,1,0.6986029148101807,1,true_positive
test\liangying\000010.png,liangying,1,0.7620641589164734,1,true_positive
test\liangying\000011.png,liangying,1,0.8568547368049622,1,true_positive
test\liangying\000012.png,liangying,1,0.6208512783050537,1,true_positive
test\liangying\000013.png,liangying,1,0.6878678202629089,1,true_positive
test\liangying\000014.png,liangying,1,0.8161109685897827,1,true_positive
test\liangying\000015.png,liangying,1,0.7434870004653931,1,true_positive
test\liangying\000016.png,liangying,1,0.8089821338653564,1,true_positive
test\liangying\000017.png,liangying,1,0.6692381501197815,1,true_positive
test\liangying\000018.png,liangying,1,0.8117654919624329,1,true_positive
test\liangying\000019.png,liangying,1,0.5811030268669128,1,true_positive
test\liangying\000020.png,liangying,1,0.6688532829284668,1,true_positive
test\liangying\000021.png,liangying,1,0.6356386542320251,1,true_positive
test\liangying\000022.png,liangying,1,0.6862223744392395,1,true_positive
test\liangying\000023.png,liangying,1,0.6247223019599915,1,true_positive
test\liangying\000024.png,liangying,1,0.6420376896858215,1,true_positive
test\liangying\000025.png,liangying,1,0.7481065392494202,1,true_positive
test\liangying\000026.png,liangying,1,0.7751656770706177,1,true_positive
test\liangying\000027.png,liangying,1,0.6271522641181946,1,true_positive
test\liangying\000028.png,liangying,1,0.7898461222648621,1,true_positive
test\liangying\000029.png,liangying,1,0.6916857361793518,1,true_positive
test\liangying\000030.png,liangying,1,0.7294899821281433,1,true_positive
test\liangying\000031.png,liangying,1,0.5896939635276794,1,true_positive
test\liangying\000032.png,liangying,1,0.7429834008216858,1,true_positive
test\liangying\000033.png,liangying,1,0.7050082683563232,1,true_positive
test\liangying\000034.png,liangying,1,0.7486320734024048,1,true_positive
test\liangying\000035.png,liangying,1,0.7055812478065491,1,true_positive
test\liangying\000036.png,liangying,1,0.5438395738601685,1,true_positive
test\liangying\000037.png,liangying,1,0.603890597820282,1,true_positive
test\liangying\000038.png,liangying,1,0.7624529600143433,1,true_positive
test\liangying\000039.png,liangying,1,0.5578606128692627,1,true_positive
test\liangying\000040.png,liangying,1,0.7741265892982483,1,true_positive
test\liangying\000041.png,liangying,1,0.6368792653083801,1,true_positive
test\liangying\000042.png,liangying,1,0.7906836867332458,1,true_positive
test\liangying\000043.png,liangying,1,0.7284178733825684,1,true_positive
test\liangying\000044.png,liangying,1,0.7691622376441956,1,true_positive
test\liangying\000045.png,liangying,1,0.5656173825263977,1,true_positive
test\liangying\000046.png,liangying,1,0.5591802000999451,1,true_positive
test\liangying\000047.png,liangying,1,0.5760812759399414,1,true_positive
test\liangying\000048.png,liangying,1,0.6520907878875732,1,true_positive
test\liangying\000049.png,liangying,1,0.58125901222229,1,true_positive
test\liangying\000050.png,liangying,1,0.6409168839454651,1,true_positive
test\liangying\000051.png,liangying,1,0.5682151317596436,1,true_positive
test\liangying\000052.png,liangying,1,0.6662382483482361,1,true_positive
test\liangying\000053.png,liangying,1,0.7960836887359619,1,true_positive
test\liangying\000054.png,liangying,1,0.6611099243164062,1,true_positive
test\liangying\000055.png,liangying,1,0.7200124859809875,1,true_positive
test\liangying\000056.png,liangying,1,0.6836220026016235,1,true_positive
test\liangying\000057.png,liangying,1,0.6649577021598816,1,true_positive
test\pengshang\000000.png,pengshang,1,0.8059307932853699,1,true_positive
test\pengshang\000001.png,pengshang,1,0.6582509279251099,1,true_positive
test\pengshang\000002.png,pengshang,1,0.7108341455459595,1,true_positive
test\pengshang\000003.png,pengshang,1,0.6626765131950378,1,true_positive
test\pengshang\000004.png,pengshang,1,0.5967938303947449,1,true_positive
test\pengshang\000005.png,pengshang,1,0.6586798429489136,1,true_positive
test\pengshang\000006.png,pengshang,1,0.5762921571731567,1,true_positive
test\pengshang\000007.png,pengshang,1,0.49481385946273804,0,false_negative
test\pengshang\000008.png,pengshang,1,0.5757672190666199,1,true_positive
test\pengshang\000009.png,pengshang,1,0.7070125341415405,1,true_positive
test\pengshang\000010.png,pengshang,1,0.6636682748794556,1,true_positive
test\pengshang\000011.png,pengshang,1,0.6764515042304993,1,true_positive
test\pengshang\000012.png,pengshang,1,0.6404465436935425,1,true_positive
test\pengshang\000013.png,pengshang,1,0.6613597869873047,1,true_positive
test\pengshang\000014.png,pengshang,1,0.6892430782318115,1,true_positive
test\shuiyin\000000.png,shuiyin,1,0.7947733402252197,1,true_positive
test\shuiyin\000001.png,shuiyin,1,0.8014407753944397,1,true_positive
test\shuiyin\000002.png,shuiyin,1,0.7864591479301453,1,true_positive
test\shuiyin\000003.png,shuiyin,1,0.7645957469940186,1,true_positive
test\shuiyin\000004.png,shuiyin,1,0.7661635875701904,1,true_positive
test\shuiyin\000005.png,shuiyin,1,0.7843269109725952,1,true_positive
test\shuiyin\000006.png,shuiyin,1,0.7874395251274109,1,true_positive
test\shuiyin\000007.png,shuiyin,1,0.8124157190322876,1,true_positive
test\shuiyin\000008.png,shuiyin,1,0.8101743459701538,1,true_positive
test\shuiyin\000009.png,shuiyin,1,0.8085246682167053,1,true_positive
test\shuiyin\000010.png,shuiyin,1,0.7618830800056458,1,true_positive
test\shuiyin\000011.png,shuiyin,1,0.8385197520256042,1,true_positive
test\shuiyin\000012.png,shuiyin,1,0.7631790041923523,1,true_positive
test\shuiyin\000013.png,shuiyin,1,0.8060852289199829,1,true_positive
test\shuiyin\000014.png,shuiyin,1,0.7903955578804016,1,true_positive
test\shuiyin\000015.png,shuiyin,1,0.7700369954109192,1,true_positive
test\shuiyin\000016.png,shuiyin,1,0.808687150478363,1,true_positive
test\shuiyin\000017.png,shuiyin,1,0.7714544534683228,1,true_positive
test\shuiyin\000018.png,shuiyin,1,0.7807804942131042,1,true_positive
test\shuiyin\000019.png,shuiyin,1,0.8269033432006836,1,true_positive
test\shuiyin\000020.png,shuiyin,1,0.8070679903030396,1,true_positive
test\shuiyin\000021.png,shuiyin,1,0.729888379573822,1,true_positive
test\shuiyin\000022.png,shuiyin,1,0.7540485262870789,1,true_positive
test\shuiyin\000023.png,shuiyin,1,0.8102649450302124,1,true_positive
test\shuiyin\000024.png,shuiyin,1,0.8322567939758301,1,true_positive
test\shuiyin\000025.png,shuiyin,1,0.7427501678466797,1,true_positive
test\shuiyin\000026.png,shuiyin,1,0.8317351937294006,1,true_positive
test\shuiyin\000027.png,shuiyin,1,0.7830374836921692,1,true_positive
test\shuiyin\000028.png,shuiyin,1,0.8410274982452393,1,true_positive
test\shuiyin\000029.png,shuiyin,1,0.794610321521759,1,true_positive
test\shuiyin\000030.png,shuiyin,1,0.7948364615440369,1,true_positive
test\shuiyin\000031.png,shuiyin,1,0.8049820065498352,1,true_positive
test\shuiyin\000032.png,shuiyin,1,0.7317379713058472,1,true_positive
test\shuiyin\000033.png,shuiyin,1,0.7839550375938416,1,true_positive
test\shuiyin\000034.png,shuiyin,1,0.8242326974868774,1,true_positive
test\shuiyin\000035.png,shuiyin,1,0.7833213806152344,1,true_positive
test\shuiyin\000036.png,shuiyin,1,0.827992856502533,1,true_positive
test\shuiyin\000037.png,shuiyin,1,0.8220186233520508,1,true_positive
test\shuiyin\000038.png,shuiyin,1,0.8177506923675537,1,true_positive
test\shuiyin\000039.png,shuiyin,1,0.8402308225631714,1,true_positive
test\shuiyin\000040.png,shuiyin,1,0.7940161824226379,1,true_positive
test\shuiyin\000041.png,shuiyin,1,0.738224983215332,1,true_positive
test\shuiyin\000042.png,shuiyin,1,0.8247488737106323,1,true_positive
test\shuiyin\000043.png,shuiyin,1,0.7461041212081909,1,true_positive
test\shuiyin\000044.png,shuiyin,1,0.8059176802635193,1,true_positive
test\shuiyin\000045.png,shuiyin,1,0.8162941932678223,1,true_positive
test\shuiyin\000046.png,shuiyin,1,0.8303267359733582,1,true_positive
test\shuiyin\000047.png,shuiyin,1,0.8106021881103516,1,true_positive
test\shuiyin\000048.png,shuiyin,1,0.8342902660369873,1,true_positive
test\shuiyin\000049.png,shuiyin,1,0.7766372561454773,1,true_positive
test\shuiyin\000050.png,shuiyin,1,0.8114636540412903,1,true_positive
test\shuiyin\000051.png,shuiyin,1,0.8197287321090698,1,true_positive
test\shuiyin\000052.png,shuiyin,1,0.7693326473236084,1,true_positive
test\shuiyin\000053.png,shuiyin,1,0.7948790788650513,1,true_positive
test\shuiyin\000054.png,shuiyin,1,0.7558178901672363,1,true_positive
test\shuiyin\000055.png,shuiyin,1,0.817740797996521,1,true_positive
test\shuiyin\000056.png,shuiyin,1,0.7794166207313538,1,true_positive
test\shuiyin\000057.png,shuiyin,1,0.7991196513175964,1,true_positive
test\shuiyin\000058.png,shuiyin,1,0.740856409072876,1,true_positive
test\shuiyin\000059.png,shuiyin,1,0.7511985301971436,1,true_positive
test\shuiyin\000060.png,shuiyin,1,0.8111982941627502,1,true_positive
test\shuiyin\000061.png,shuiyin,1,0.8146340847015381,1,true_positive
test\shuiyin\000062.png,shuiyin,1,0.8055269718170166,1,true_positive
test\shuiyin\000063.png,shuiyin,1,0.7993137240409851,1,true_positive
test\shuiyin\000064.png,shuiyin,1,0.7605478763580322,1,true_positive
test\shuiyin\000065.png,shuiyin,1,0.7794212102890015,1,true_positive
test\shuiyin\000066.png,shuiyin,1,0.7958452701568604,1,true_positive
test\shuiyin\000067.png,shuiyin,1,0.8281837105751038,1,true_positive
test\shuiyin\000068.png,shuiyin,1,0.8291118144989014,1,true_positive
test\shuiyin\000069.png,shuiyin,1,0.785234808921814,1,true_positive
test\shuiyin\000070.png,shuiyin,1,0.815281867980957,1,true_positive
test\shuiyin\000071.png,shuiyin,1,0.7827146053314209,1,true_positive
test\shuiyin\000072.png,shuiyin,1,0.8336589336395264,1,true_positive
test\shuiyin\000073.png,shuiyin,1,0.7373847365379333,1,true_positive
test\shuiyin\000074.png,shuiyin,1,0.7646545171737671,1,true_positive
test\shuiyin\000075.png,shuiyin,1,0.7879427671432495,1,true_positive
test\shuiyin\000076.png,shuiyin,1,0.7815345525741577,1,true_positive
test\shuiyin\000077.png,shuiyin,1,0.8365800976753235,1,true_positive
test\shuiyin\000078.png,shuiyin,1,0.8405216932296753,1,true_positive
test\shuiyin\000079.png,shuiyin,1,0.8278730511665344,1,true_positive
test\shuiyin\000080.png,shuiyin,1,0.7953900098800659,1,true_positive
test\shuiyin\000081.png,shuiyin,1,0.49342963099479675,0,false_negative
test\shuiyin\000082.png,shuiyin,1,0.7405972480773926,1,true_positive
test\shuiyin\000083.png,shuiyin,1,0.7990778088569641,1,true_positive
test\shuiyin\000084.png,shuiyin,1,0.789115846157074,1,true_positive
test\shuiyin\000085.png,shuiyin,1,0.7773433923721313,1,true_positive
test\shuiyin\000086.png,shuiyin,1,0.6511330604553223,1,true_positive
test\shuiyin\000087.png,shuiyin,1,0.8152598142623901,1,true_positive
test\shuiyin\000088.png,shuiyin,1,0.6269800066947937,1,true_positive
test\shuiyin\000089.png,shuiyin,1,0.7336140275001526,1,true_positive
test\shuiyin\000090.png,shuiyin,1,0.7226194739341736,1,true_positive
test\shuiyin\000091.png,shuiyin,1,0.7424407005310059,1,true_positive
test\yashang\000000.png,yashang,1,0.857185423374176,1,true_positive
test\yashang\000001.png,yashang,1,0.8385220766067505,1,true_positive
test\yashang\000002.png,yashang,1,0.8301326036453247,1,true_positive
test\yashang\000003.png,yashang,1,0.7391688823699951,1,true_positive
test\yashang\000004.png,yashang,1,0.9207863211631775,1,true_positive
test\yashang\000005.png,yashang,1,0.8033721446990967,1,true_positive
test\yashang\000006.png,yashang,1,0.8960351347923279,1,true_positive
test\yashang\000007.png,yashang,1,0.8669173121452332,1,true_positive
test\yashang\000008.png,yashang,1,0.8048956990242004,1,true_positive
test\yashang\000009.png,yashang,1,0.8751805424690247,1,true_positive
test\yashang\000010.png,yashang,1,0.7939680814743042,1,true_positive
test\yashang\000011.png,yashang,1,0.850165605545044,1,true_positive
test\yashang\000012.png,yashang,1,0.7879639863967896,1,true_positive
test\yashang\000013.png,yashang,1,0.8984305262565613,1,true_positive
test\yashang\000014.png,yashang,1,0.8573574423789978,1,true_positive
test\yashang\000015.png,yashang,1,0.810009241104126,1,true_positive
test\yashang\000016.png,yashang,1,0.8317731022834778,1,true_positive
test\yashang\000017.png,yashang,1,0.8089706301689148,1,true_positive
test\yashang\000018.png,yashang,1,0.7918601632118225,1,true_positive
test\yashang\000019.png,yashang,1,0.8730216026306152,1,true_positive
test\yashang\000020.png,yashang,1,0.8505286574363708,1,true_positive
test\yashang\000021.png,yashang,1,0.8232128620147705,1,true_positive
test\yashang\000022.png,yashang,1,0.5125001668930054,0,false_negative
test\yashang\000023.png,yashang,1,0.49280303716659546,0,false_negative
test\yashang\000024.png,yashang,1,0.5872448682785034,1,true_positive
test\yashang\000025.png,yashang,1,0.8339654207229614,1,true_positive
test\yashang\000026.png,yashang,1,0.8095389604568481,1,true_positive
test\yashang\000027.png,yashang,1,0.5809217095375061,1,true_positive
test\yashang\000028.png,yashang,1,0.8222479224205017,1,true_positive
test\yashang\000029.png,yashang,1,0.7664834260940552,1,true_positive
test\yashang\000030.png,yashang,1,0.7344985008239746,1,true_positive
test\yashang\000031.png,yashang,1,0.7184231877326965,1,true_positive
test\yashang\000032.png,yashang,1,0.8016445636749268,1,true_positive
test\yashang\000033.png,yashang,1,0.819238543510437,1,true_positive
test\yashang\000034.png,yashang,1,0.790617048740387,1,true_positive
test\yashang\000035.png,yashang,1,0.8048832416534424,1,true_positive
test\yashang\000036.png,yashang,1,0.8164458870887756,1,true_positive
test\yashang\000037.png,yashang,1,0.7214891314506531,1,true_positive
test\yashang\000038.png,yashang,1,0.7656235694885254,1,true_positive
test\yashang\000039.png,yashang,1,0.830890417098999,1,true_positive
test\yashang\000040.png,yashang,1,0.8263899683952332,1,true_positive
test\yashang\000041.png,yashang,1,0.7493982315063477,1,true_positive
test\yashang\000042.png,yashang,1,0.8969443440437317,1,true_positive
test\yashang\000043.png,yashang,1,0.8121360540390015,1,true_positive
test\yashang\000044.png,yashang,1,0.8336139917373657,1,true_positive
test\yashang\000045.png,yashang,1,0.7492094039916992,1,true_positive
test\yashang\000046.png,yashang,1,0.7842997908592224,1,true_positive
test\yashang\000047.png,yashang,1,0.7493364810943604,1,true_positive
test\yashang\000048.png,yashang,1,0.8218359351158142,1,true_positive
test\yashang\000049.png,yashang,1,0.7677844762802124,1,true_positive
test\yashang\000050.png,yashang,1,0.8275347352027893,1,true_positive
test\yashang\000051.png,yashang,1,0.7744240164756775,1,true_positive
test\yashang\000052.png,yashang,1,0.7713732719421387,1,true_positive
test\yashang\000053.png,yashang,1,0.7824961543083191,1,true_positive
test\yashang\000054.png,yashang,1,0.8230836391448975,1,true_positive
test\yashang\000055.png,yashang,1,0.7250493764877319,1,true_positive
test\yashang\000056.png,yashang,1,0.7946494817733765,1,true_positive
test\yashang\000057.png,yashang,1,0.8074716925621033,1,true_positive
test\yashang\000058.png,yashang,1,0.7268540263175964,1,true_positive
test\yashang\000059.png,yashang,1,0.7439450621604919,1,true_positive
test\yashang\000060.png,yashang,1,0.790873646736145,1,true_positive
test\yashang\000061.png,yashang,1,0.703296959400177,1,true_positive
test\yashang\000062.png,yashang,1,0.7088213562965393,1,true_positive
test\yashang\000063.png,yashang,1,0.7861440181732178,1,true_positive
test\yashang\000064.png,yashang,1,0.7976009845733643,1,true_positive
test\yashang\000065.png,yashang,1,0.73534095287323,1,true_positive
test\yashang\000066.png,yashang,1,0.7010737657546997,1,true_positive
test\yashang\000067.png,yashang,1,0.7710676193237305,1,true_positive
test\yashang\000068.png,yashang,1,0.8555000424385071,1,true_positive
test\yashang\000069.png,yashang,1,0.8137596845626831,1,true_positive
test\yashang\000070.png,yashang,1,0.7653316259384155,1,true_positive
test\yashang\000071.png,yashang,1,0.705051064491272,1,true_positive
test\yashang\000072.png,yashang,1,0.7583423852920532,1,true_positive
test\yashang\000073.png,yashang,1,0.8046750426292419,1,true_positive
test\yashang\000074.png,yashang,1,0.7919312715530396,1,true_positive
test\yashang\000075.png,yashang,1,0.7286124229431152,1,true_positive
test\yashang\000076.png,yashang,1,0.8163003921508789,1,true_positive
test\yashang\000077.png,yashang,1,0.7555726766586304,1,true_positive
test\yashang\000078.png,yashang,1,0.7656241655349731,1,true_positive
test\yashang\000079.png,yashang,1,0.5569667220115662,1,true_positive
test\yashang\000080.png,yashang,1,0.7918717861175537,1,true_positive
test\yashang\000081.png,yashang,1,0.7890132665634155,1,true_positive
test\yashang\000082.png,yashang,1,0.7528448700904846,1,true_positive
test\yashang\000083.png,yashang,1,0.6551287174224854,1,true_positive
test\yashang\000084.png,yashang,1,0.8136056661605835,1,true_positive
test\yashang\000085.png,yashang,1,0.7686108350753784,1,true_positive
test\yashang\000086.png,yashang,1,0.7402015328407288,1,true_positive
test\yashang\000087.png,yashang,1,0.7733190655708313,1,true_positive
test\yashang\000088.png,yashang,1,0.8281161189079285,1,true_positive
test\yashang\000089.png,yashang,1,0.7965688109397888,1,true_positive
test\yashang\000090.png,yashang,1,0.754081130027771,1,true_positive
test\yashang\000091.png,yashang,1,0.7913686633110046,1,true_positive
test\yashang\000092.png,yashang,1,0.7264532446861267,1,true_positive
test\yashang\000093.png,yashang,1,0.7884038090705872,1,true_positive
test\yashang\000094.png,yashang,1,0.7674117088317871,1,true_positive
test\yashang\000095.png,yashang,1,0.7441914677619934,1,true_positive
test\yashang\000096.png,yashang,1,0.8066084980964661,1,true_positive
test\yashang\000097.png,yashang,1,0.7971154451370239,1,true_positive
test\yashang\000098.png,yashang,1,0.6300094127655029,1,true_positive
test\yashang\000099.png,yashang,1,0.5278311371803284,0,false_negative
test\yashang\000100.png,yashang,1,0.5377870202064514,0,false_negative
test\yashang\000101.png,yashang,1,0.5230458378791809,0,false_negative
test\yashang\000102.png,yashang,1,0.5155144929885864,0,false_negative
test\yashang\000103.png,yashang,1,0.5634534955024719,1,true_positive
test\yashang\000104.png,yashang,1,0.5806415677070618,1,true_positive
test\yashang\000105.png,yashang,1,0.5329405665397644,0,false_negative
test\yashang\000106.png,yashang,1,0.5329317450523376,0,false_negative
test\yashang\000107.png,yashang,1,0.7412312030792236,1,true_positive
test\yashang\000108.png,yashang,1,0.8057686686515808,1,true_positive
test\yashang\000109.png,yashang,1,0.7911741733551025,1,true_positive
test\yashang\000110.png,yashang,1,0.722905695438385,1,true_positive
test\yashang\000111.png,yashang,1,0.8479803204536438,1,true_positive
test\yashang\000112.png,yashang,1,0.5940575003623962,1,true_positive
test\yashang\000113.png,yashang,1,0.5249885320663452,0,false_negative
test\yashang\000114.png,yashang,1,0.872926652431488,1,true_positive
test\yashang\000115.png,yashang,1,0.7880812287330627,1,true_positive
test\yashang\000116.png,yashang,1,0.8510453701019287,1,true_positive
test\yashang\000117.png,yashang,1,0.6765738129615784,1,true_positive
test\yashang\000118.png,yashang,1,0.8392432332038879,1,true_positive
test\yashang\000119.png,yashang,1,0.8431161046028137,1,true_positive
test\yashang\000120.png,yashang,1,0.828838050365448,1,true_positive
test\yashang\000121.png,yashang,1,0.8868542313575745,1,true_positive
test\yashang\000122.png,yashang,1,0.8419740796089172,1,true_positive
test\yashang\000123.png,yashang,1,0.8323069214820862,1,true_positive
test\yashang\000124.png,yashang,1,0.8108125925064087,1,true_positive
test\yashang\000125.png,yashang,1,0.6952278017997742,1,true_positive
test\yashang\000126.png,yashang,1,0.6795448660850525,1,true_positive
test\yashang\000127.png,yashang,1,0.6779147982597351,1,true_positive
test\yashang\000128.png,yashang,1,0.8672313094139099,1,true_positive
test\yashang\000129.png,yashang,1,0.6933177709579468,1,true_positive
test\yashang\000130.png,yashang,1,0.8348979949951172,1,true_positive
