image_path,defect_type,true_label,score
test\shuiyin\000043.png,shuiyin,1,0.7725305557250977
test\shuiyin\000044.png,shuiyin,1,0.7944813966751099
test\shuiyin\000045.png,shuiyin,1,0.7634669542312622
test\shuiyin\000046.png,shuiyin,1,0.7775513529777527
test\shuiyin\000047.png,shuiyin,1,0.7881207466125488
test\shuiyin\000048.png,shuiyin,1,0.7690073251724243
test\shuiyin\000049.png,shuiyin,1,0.7614744305610657
test\shuiyin\000050.png,shuiyin,1,0.7861943244934082
test\shuiyin\000051.png,shuiyin,1,0.8049736022949219
test\shuiyin\000052.png,shuiyin,1,0.7816852331161499
test\shuiyin\000053.png,shuiyin,1,0.7719449996948242
test\shuiyin\000054.png,shuiyin,1,0.7523800134658813
test\shuiyin\000055.png,shuiyin,1,0.8121569156646729
test\shuiyin\000056.png,shuiyin,1,0.8018820285797119
test\shuiyin\000057.png,shuiyin,1,0.7834416627883911
test\shuiyin\000058.png,shuiyin,1,0.7623084783554077
test\shuiyin\000059.png,shuiyin,1,0.7555150985717773
test\shuiyin\000060.png,shuiyin,1,0.7915435433387756
test\shuiyin\000061.png,shuiyin,1,0.8155864477157593
test\shuiyin\000062.png,shuiyin,1,0.7883373498916626
test\shuiyin\000063.png,shuiyin,1,0.7921526432037354
test\shuiyin\000064.png,shuiyin,1,0.8083961009979248
test\shuiyin\000065.png,shuiyin,1,0.8102599382400513
test\shuiyin\000066.png,shuiyin,1,0.7732492685317993
test\shuiyin\000067.png,shuiyin,1,0.8074460029602051
test\shuiyin\000068.png,shuiyin,1,0.8054770231246948
test\shuiyin\000069.png,shuiyin,1,0.7748826742172241
test\shuiyin\000070.png,shuiyin,1,0.7644670009613037
test\shuiyin\000071.png,shuiyin,1,0.7558298707008362
test\shuiyin\000072.png,shuiyin,1,0.8202049732208252
test\shuiyin\000073.png,shuiyin,1,0.7568085193634033
test\shuiyin\000074.png,shuiyin,1,0.788221001625061
test\shuiyin\000075.png,shuiyin,1,0.7770209312438965
test\shuiyin\000076.png,shuiyin,1,0.7840632796287537
test\shuiyin\000077.png,shuiyin,1,0.7871510982513428
test\shuiyin\000078.png,shuiyin,1,0.8476285338401794
test\shuiyin\000079.png,shuiyin,1,0.8198176622390747
test\shuiyin\000080.png,shuiyin,1,0.7470335960388184
test\shuiyin\000081.png,shuiyin,1,0.7047642469406128
test\shuiyin\000082.png,shuiyin,1,0.7505626082420349
test\shuiyin\000083.png,shuiyin,1,0.7999033331871033
test\shuiyin\000084.png,shuiyin,1,0.7903131246566772
test\shuiyin\000085.png,shuiyin,1,0.8308266997337341
test\shuiyin\000086.png,shuiyin,1,0.7612534165382385
test\shuiyin\000087.png,shuiyin,1,0.7955947518348694
test\shuiyin\000088.png,shuiyin,1,0.8331900835037231
test\shuiyin\000089.png,shuiyin,1,0.8319801688194275
test\shuiyin\000090.png,shuiyin,1,0.7752652168273926
test\shuiyin\000091.png,shuiyin,1,0.8003734946250916
test\yashang\000000.png,yashang,1,0.7955454587936401
test\yashang\000001.png,yashang,1,0.7906099557876587
test\yashang\000002.png,yashang,1,0.9011767506599426
test\yashang\000003.png,yashang,1,0.6820222735404968
test\yashang\000004.png,yashang,1,0.8947872519493103
test\yashang\000005.png,yashang,1,0.7886027693748474
test\yashang\000006.png,yashang,1,0.8672937154769897
test\yashang\000007.png,yashang,1,0.8256810903549194
test\yashang\000008.png,yashang,1,0.8026442527770996
test\yashang\000009.png,yashang,1,0.8626940846443176
test\yashang\000010.png,yashang,1,0.8087827563285828
test\yashang\000011.png,yashang,1,0.8255486488342285
test\yashang\000012.png,yashang,1,0.8084157705307007
test\yashang\000013.png,yashang,1,0.8796702027320862
test\yashang\000014.png,yashang,1,0.8590481877326965
test\yashang\000015.png,yashang,1,0.789857804775238
test\yashang\000016.png,yashang,1,0.8499784469604492
test\yashang\000017.png,yashang,1,0.8083041310310364
test\yashang\000018.png,yashang,1,0.7949861288070679
test\yashang\000019.png,yashang,1,0.8340593576431274
test\yashang\000020.png,yashang,1,0.8536771535873413
test\yashang\000021.png,yashang,1,0.8313320875167847
test\yashang\000022.png,yashang,1,0.7949591279029846
test\yashang\000023.png,yashang,1,0.49717485904693604
test\yashang\000024.png,yashang,1,0.7403802871704102
test\yashang\000025.png,yashang,1,0.7467740774154663
test\yashang\000026.png,yashang,1,0.7474985718727112
test\yashang\000027.png,yashang,1,0.5384200215339661
test\yashang\000028.png,yashang,1,0.8293332457542419
test\yashang\000029.png,yashang,1,0.7789104580879211
test\yashang\000030.png,yashang,1,0.7412306666374207
test\yashang\000031.png,yashang,1,0.7626302242279053
test\yashang\000032.png,yashang,1,0.824784517288208
test\yashang\000033.png,yashang,1,0.8281221389770508
test\yashang\000034.png,yashang,1,0.8092143535614014
test\yashang\000035.png,yashang,1,0.7991079688072205
test\yashang\000036.png,yashang,1,0.8093596696853638
test\yashang\000037.png,yashang,1,0.6955606341362
test\yashang\000038.png,yashang,1,0.7990627288818359
test\yashang\000039.png,yashang,1,0.7869963049888611
test\yashang\000040.png,yashang,1,0.8231531381607056
test\yashang\000041.png,yashang,1,0.6392619013786316
test\yashang\000042.png,yashang,1,0.937427282333374
test\yashang\000043.png,yashang,1,0.8098192811012268
test\yashang\000044.png,yashang,1,0.7961987853050232
test\yashang\000045.png,yashang,1,0.7112599611282349
test\yashang\000046.png,yashang,1,0.7847359776496887
test\yashang\000047.png,yashang,1,0.732498049736023
test\yashang\000048.png,yashang,1,0.8256754279136658
test\yashang\000049.png,yashang,1,0.7712286114692688
test\yashang\000050.png,yashang,1,0.8171970844268799
test\yashang\000051.png,yashang,1,0.7845375537872314
test\yashang\000052.png,yashang,1,0.7848200798034668
test\yashang\000053.png,yashang,1,0.8100925087928772
test\yashang\000054.png,yashang,1,0.8345390558242798
test\yashang\000055.png,yashang,1,0.7099577188491821
test\yashang\000056.png,yashang,1,0.7822188138961792
test\yashang\000057.png,yashang,1,0.8356271982192993
test\yashang\000058.png,yashang,1,0.7365395426750183
test\yashang\000059.png,yashang,1,0.6695089340209961
test\yashang\000060.png,yashang,1,0.7718543410301208
test\yashang\000061.png,yashang,1,0.7172269821166992
test\yashang\000062.png,yashang,1,0.7229512333869934
test\yashang\000063.png,yashang,1,0.7587058544158936
test\yashang\000064.png,yashang,1,0.7878015637397766
test\yashang\000065.png,yashang,1,0.7457118034362793
test\yashang\000066.png,yashang,1,0.7133303880691528
test\yashang\000067.png,yashang,1,0.783230721950531
test\yashang\000068.png,yashang,1,0.8312958478927612
test\yashang\000069.png,yashang,1,0.8264083862304688
test\yashang\000070.png,yashang,1,0.7467735409736633
test\yashang\000071.png,yashang,1,0.6977062225341797
test\yashang\000072.png,yashang,1,0.7188417315483093
test\yashang\000073.png,yashang,1,0.8157361745834351
test\yashang\000074.png,yashang,1,0.7751607298851013
test\yashang\000075.png,yashang,1,0.7208759784698486
test\yashang\000076.png,yashang,1,0.8327581286430359
test\yashang\000077.png,yashang,1,0.7469190955162048
test\yashang\000078.png,yashang,1,0.7451372742652893
test\yashang\000079.png,yashang,1,0.571286141872406
test\yashang\000080.png,yashang,1,0.6328290700912476
test\yashang\000081.png,yashang,1,0.7930992841720581
test\yashang\000082.png,yashang,1,0.7507256865501404
test\yashang\000083.png,yashang,1,0.7448222637176514
test\yashang\000084.png,yashang,1,0.7909645438194275
test\yashang\000085.png,yashang,1,0.7343685626983643
test\yashang\000086.png,yashang,1,0.6751760840415955
test\yashang\000087.png,yashang,1,0.7685806155204773
test\yashang\000088.png,yashang,1,0.8518751859664917
test\yashang\000089.png,yashang,1,0.792603075504303
test\yashang\000090.png,yashang,1,0.7714071869850159
test\yashang\000091.png,yashang,1,0.788140058517456
test\yashang\000092.png,yashang,1,0.6935122013092041
test\yashang\000093.png,yashang,1,0.6854884624481201
test\yashang\000094.png,yashang,1,0.74765545129776
test\yashang\000095.png,yashang,1,0.724095344543457
test\yashang\000096.png,yashang,1,0.7270536422729492
test\yashang\000097.png,yashang,1,0.8042641878128052
test\yashang\000098.png,yashang,1,0.6177017092704773
test\yashang\000099.png,yashang,1,0.5905446410179138
test\yashang\000100.png,yashang,1,0.6265130639076233
test\yashang\000101.png,yashang,1,0.4797022342681885
test\yashang\000102.png,yashang,1,0.4707166850566864
test\yashang\000103.png,yashang,1,0.5248143076896667
test\yashang\000104.png,yashang,1,0.5528436899185181
test\yashang\000105.png,yashang,1,0.5536091923713684
test\yashang\000106.png,yashang,1,0.46875303983688354
test\yashang\000107.png,yashang,1,0.8038308024406433
test\yashang\000108.png,yashang,1,0.808663547039032
test\yashang\000109.png,yashang,1,0.805176317691803
test\yashang\000110.png,yashang,1,0.6396864652633667
test\yashang\000111.png,yashang,1,0.721323549747467
test\yashang\000112.png,yashang,1,0.5707155466079712
test\yashang\000113.png,yashang,1,0.6374806761741638
test\yashang\000114.png,yashang,1,0.9180909395217896
test\yashang\000115.png,yashang,1,0.7877017259597778
test\yashang\000116.png,yashang,1,0.8429719805717468
test\yashang\000117.png,yashang,1,0.6167345643043518
test\yashang\000118.png,yashang,1,0.8172513842582703
test\yashang\000119.png,yashang,1,0.8640854358673096
test\yashang\000120.png,yashang,1,0.7692165374755859
test\yashang\000121.png,yashang,1,0.8841020464897156
test\yashang\000122.png,yashang,1,0.7598971128463745
test\yashang\000123.png,yashang,1,0.802715539932251
test\yashang\000124.png,yashang,1,0.8153762817382812
test\yashang\000125.png,yashang,1,0.8032314777374268
test\yashang\000126.png,yashang,1,0.7168412208557129
test\yashang\000127.png,yashang,1,0.6950588226318359
test\yashang\000128.png,yashang,1,0.8616973757743835
test\yashang\000129.png,yashang,1,0.6880636215209961
test\yashang\000130.png,yashang,1,0.8204392194747925
test\yashang\000131.png,yashang,1,0.8057807683944702
test\yashang\000132.png,yashang,1,0.8718120455741882
test\yashang\000133.png,yashang,1,0.7467467188835144
test\yashang\000134.png,yashang,1,0.5478053092956543
test\yashang\000135.png,yashang,1,0.6162257194519043
test\yashang\000136.png,yashang,1,0.7891704440116882
test\yashang\000137.png,yashang,1,0.7963082194328308
test\yashang\000138.png,yashang,1,0.6513022184371948
test\yashang\000139.png,yashang,1,0.7847698926925659
test\yashang\000140.png,yashang,1,0.6362999081611633
test\yashang\000141.png,yashang,1,0.7494053244590759
test\yashang\000142.png,yashang,1,0.7446478605270386
test\yashang\000143.png,yashang,1,0.6591609716415405
test\yashang\000144.png,yashang,1,0.6397413611412048
test\yashang\000145.png,yashang,1,0.6014519333839417
test\yashang\000146.png,yashang,1,0.5709649920463562
test\yashang\000147.png,yashang,1,0.671617865562439
test\yashang\000148.png,yashang,1,0.551647961139679
test\yashang\000149.png,yashang,1,0.7982358932495117
test\yashang\000150.png,yashang,1,0.6233493685722351
test\yashang\000151.png,yashang,1,0.5536468029022217
test\yashang\000152.png,yashang,1,0.7224555611610413
test\yashang\000153.png,yashang,1,0.5407674908638
test\yashang\000154.png,yashang,1,0.8608230352401733
test\yashang\000155.png,yashang,1,0.8130736351013184
test\yashang\000156.png,yashang,1,0.6256499886512756
test\yashang\000157.png,yashang,1,0.645712673664093
test\yashang\000158.png,yashang,1,0.5140686631202698
test\yashang\000159.png,yashang,1,0.6279177069664001
test\yashang\000160.png,yashang,1,0.8211437463760376
test\yashang\000161.png,yashang,1,0.7808157801628113
test\yashang\000162.png,yashang,1,0.5247803926467896
test\yashang\000163.png,yashang,1,0.4828181862831116
test\yashang\000164.png,yashang,1,0.8489868640899658
test\yashang\000165.png,yashang,1,0.5106407403945923
test\yashang\000166.png,yashang,1,0.5603074431419373
test\yashang\000167.png,yashang,1,0.8690465688705444
test\yashang\000168.png,yashang,1,0.5652872323989868
test\yashang\000169.png,yashang,1,0.46598100662231445
test\yashang\000170.png,yashang,1,0.5286588668823242
test\yashang\000171.png,yashang,1,0.8225114941596985
test\yashang\000172.png,yashang,1,0.6077703237533569
test\yashang\000173.png,yashang,1,0.739457905292511
test\yashang\000174.png,yashang,1,0.4788833260536194
test\yashang\000175.png,yashang,1,0.756247878074646
test\yashang\000176.png,yashang,1,0.4967573583126068
test\yashang\000177.png,yashang,1,0.7996851205825806
test\yashang\000178.png,yashang,1,0.7993540167808533
test\yashang\000179.png,yashang,1,0.8274182677268982
test\yashang\000180.png,yashang,1,0.539235532283783
test\yashang\000181.png,yashang,1,0.4684414267539978
test\yashang\000182.png,yashang,1,0.48001015186309814
test\yashang\000183.png,yashang,1,0.526942253112793
test\yashang\000184.png,yashang,1,0.8199872970581055
test\yashang\000185.png,yashang,1,0.6266471147537231
test\yashang\000186.png,yashang,1,0.7241253852844238
test\yashang\000187.png,yashang,1,0.4925868511199951
test\yashang\000188.png,yashang,1,0.5479006171226501
test\yashang\000189.png,yashang,1,0.5092232823371887
test\yashang\000190.png,yashang,1,0.5888447165489197
test\yashang\000191.png,yashang,1,0.6307772397994995
test\yashang\000192.png,yashang,1,0.4860535264015198
test\yashang\000193.png,yashang,1,0.6076398491859436
test\yashang\000194.png,yashang,1,0.49282142519950867
test\yashang\000195.png,yashang,1,0.6273754835128784
test\yashang\000196.png,yashang,1,0.5283982753753662
test\yashang\000197.png,yashang,1,0.725375771522522
test\yashang\000198.png,yashang,1,0.803782045841217
test\yashang\000199.png,yashang,1,0.4800322353839874
test\yashang\000200.png,yashang,1,0.4813939332962036
test\yashang\000201.png,yashang,1,0.7511089444160461
test\yashang\000202.png,yashang,1,0.7668061852455139
test\yashang\000203.png,yashang,1,0.8194110989570618
test\yashang\000204.png,yashang,1,0.5519331097602844
test\yashang\000205.png,yashang,1,0.5145877599716187
test\yashang\000206.png,yashang,1,0.8905801773071289
test\yashang\000207.png,yashang,1,0.7031803727149963
test\yashang\000208.png,yashang,1,0.6302063465118408
test\yashang\000209.png,yashang,1,0.5011257529258728
test\yashang\000210.png,yashang,1,0.4656476676464081
test\yashang\000211.png,yashang,1,0.4772563874721527
test\yashang\000212.png,yashang,1,0.5163232088088989
test\yashang\000213.png,yashang,1,0.6835858225822449
test\yashang\000214.png,yashang,1,0.7845872044563293
test\yashang\000215.png,yashang,1,0.8349790573120117
test\yashang\000216.png,yashang,1,0.5530363321304321
test\yashang\000217.png,yashang,1,0.7571098208427429
test\yashang\000218.png,yashang,1,0.7522094249725342
test\yashang\000219.png,yashang,1,0.6092628836631775
test\yashang\000220.png,yashang,1,0.6928780674934387
test\yashang\000221.png,yashang,1,0.8075047731399536
test\yashang\000222.png,yashang,1,0.70712810754776
test\yashang\000223.png,yashang,1,0.7426624298095703
test\yashang\000224.png,yashang,1,0.6971866488456726
test\yise\000000.png,yise,1,0.72303706407547
test\yise\000001.png,yise,1,0.7686592936515808
test\yise\000002.png,yise,1,0.6723597645759583
test\yise\000003.png,yise,1,0.5610024333000183
test\yise\000004.png,yise,1,0.6075260043144226
test\yise\000005.png,yise,1,0.8212650418281555
test\yise\000006.png,yise,1,0.700389564037323
test\yise\000007.png,yise,1,0.7201704978942871
test\yise\000008.png,yise,1,0.728756308555603
test\yise\000009.png,yise,1,0.7725823521614075
test\yise\000010.png,yise,1,0.645630955696106
test\yise\000011.png,yise,1,0.7167519927024841
test\yise\000012.png,yise,1,0.6164239048957825
test\yise\000013.png,yise,1,0.8487640619277954
test\yise\000014.png,yise,1,0.9092920422554016
test\yise\000015.png,yise,1,0.7414063811302185
test\yise\000016.png,yise,1,0.7891963720321655
test\yise\000017.png,yise,1,0.7073785662651062
test\yise\000018.png,yise,1,0.8327187299728394
test\yise\000019.png,yise,1,0.8084921836853027
test\yise\000020.png,yise,1,0.878551721572876
test\yise\000021.png,yise,1,0.777272641658783
test\yise\000022.png,yise,1,0.5829799175262451
test\yise\000023.png,yise,1,0.7227062582969666
test\yise\000024.png,yise,1,0.8170097470283508
test\yise\000025.png,yise,1,0.692939817905426
test\yise\000026.png,yise,1,0.6659338474273682
test\yise\000027.png,yise,1,0.8075074553489685
test\yise\000028.png,yise,1,0.7866922616958618
test\yise\000029.png,yise,1,0.6568766832351685
test\yise\000030.png,yise,1,0.8159409761428833
test\yise\000031.png,yise,1,0.753073513507843
test\yise\000032.png,yise,1,0.7271047234535217
test\yise\000033.png,yise,1,0.7289233803749084
test\yise\000034.png,yise,1,0.6724683046340942
test\yise\000035.png,yise,1,0.7116667032241821
test\yise\000036.png,yise,1,0.6728755831718445
test\yise\000037.png,yise,1,0.8162630200386047
test\yise\000038.png,yise,1,0.8391596674919128
test\yise\000039.png,yise,1,0.7610787153244019
test\yise\000040.png,yise,1,0.5288136601448059
test\yise\000041.png,yise,1,0.8611961603164673
test\yise\000042.png,yise,1,0.7869044542312622
test\yise\000043.png,yise,1,0.7799729108810425
test\yise\000044.png,yise,1,0.8287431597709656
test\yise\000045.png,yise,1,0.7733936309814453
test\yise\000046.png,yise,1,0.8417061567306519
test\yise\000047.png,yise,1,0.8141602873802185
test\yise\000048.png,yise,1,0.6865305304527283
test\yise\000049.png,yise,1,0.7335208058357239
test\yise\000050.png,yise,1,0.6004301309585571
test\yise\000051.png,yise,1,0.6263940334320068
test\yise\000052.png,yise,1,0.7970263957977295
test\yise\000053.png,yise,1,0.6481376886367798
