product,train_image,test_image,phash_distance
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\fabai\000039.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\fabai\000041.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000015.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000032.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000038.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000059.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000082.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000086.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000090.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000121.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000148.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000187.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000214.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000262.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000275.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000297.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000298.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000307.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000308.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\good\000356.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\huashang\000199.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\huashang\000202.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\liangying\000047.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\liangying\000048.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\liangying\000051.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\liangying\000056.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\yise\000042.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\yise\000046.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\yise\000047.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\yise\000048.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\yise\000050.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000749.png,Aluminum_Camera_Cover\test\yise\000052.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000750.png,Aluminum_Camera_Cover\test\good\000127.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000750.png,Aluminum_Camera_Cover\test\good\000225.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000750.png,Aluminum_Camera_Cover\test\good\000249.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000750.png,Aluminum_Camera_Cover\test\good\000270.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000751.png,Aluminum_Camera_Cover\test\fabai\000091.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000751.png,Aluminum_Camera_Cover\test\fabai\000092.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000751.png,Aluminum_Camera_Cover\test\good\000329.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000753.png,Aluminum_Camera_Cover\test\aotu\000041.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000753.png,Aluminum_Camera_Cover\test\aotu\000046.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000753.png,Aluminum_Camera_Cover\test\aotu\000054.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000753.png,Aluminum_Camera_Cover\test\bianxing\000016.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000753.png,Aluminum_Camera_Cover\test\bianxing\000017.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000753.png,Aluminum_Camera_Cover\test\bianxing\000020.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000753.png,Aluminum_Camera_Cover\test\good\000313.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000755.png,Aluminum_Camera_Cover\test\aotu\000020.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000755.png,Aluminum_Camera_Cover\test\yashang\000003.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000755.png,Aluminum_Camera_Cover\test\yashang\000004.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000755.png,Aluminum_Camera_Cover\test\yashang\000007.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000755.png,Aluminum_Camera_Cover\test\yashang\000010.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000755.png,Aluminum_Camera_Cover\test\yashang\000017.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000755.png,Aluminum_Camera_Cover\test\yashang\000020.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\fabai\000029.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000004.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000027.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000031.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000051.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000083.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000112.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000156.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000192.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000199.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000208.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000233.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000243.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000303.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000319.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000321.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\good\000353.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000119.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000120.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000121.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000123.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000124.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000126.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000127.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000130.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000137.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000138.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000139.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000140.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000141.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000146.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000147.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000150.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\huashang\000152.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\liangying\000034.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\liangying\000037.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\liangying\000041.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\liangying\000042.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\liangying\000044.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\liangying\000045.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\shuiyin\000076.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\shuiyin\000077.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yashang\000084.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yashang\000087.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yashang\000089.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yashang\000090.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yashang\000091.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yise\000025.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yise\000028.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yise\000030.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yise\000032.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yise\000034.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yise\000037.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000757.png,Aluminum_Camera_Cover\test\yise\000040.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000016.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000055.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000060.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000065.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000079.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000150.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000286.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000758.png,Aluminum_Camera_Cover\test\good\000363.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\fabai\000074.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\fabai\000077.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\fabai\000078.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\fabai\000079.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\good\000131.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\good\000272.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000145.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000146.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000147.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000150.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000151.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000153.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000156.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000159.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000163.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000165.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000761.png,Aluminum_Camera_Cover\test\yashang\000166.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000764.png,Aluminum_Camera_Cover\test\good\000329.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000765.png,Aluminum_Camera_Cover\test\good\000166.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000765.png,Aluminum_Camera_Cover\test\liangying\000025.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000765.png,Aluminum_Camera_Cover\test\liangying\000031.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000765.png,Aluminum_Camera_Cover\test\liangying\000033.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000765.png,Aluminum_Camera_Cover\test\yise\000011.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000766.png,Aluminum_Camera_Cover\test\good\000167.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000766.png,Aluminum_Camera_Cover\test\good\000252.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000766.png,Aluminum_Camera_Cover\test\good\000256.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000766.png,Aluminum_Camera_Cover\test\good\000293.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000766.png,Aluminum_Camera_Cover\test\good\000323.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000766.png,Aluminum_Camera_Cover\test\good\000352.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000766.png,Aluminum_Camera_Cover\test\good\000354.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\fabai\000077.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\fabai\000078.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\fabai\000079.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\good\000272.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000146.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000150.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000151.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000152.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000153.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000156.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000160.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000161.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000163.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000767.png,Aluminum_Camera_Cover\test\yashang\000166.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\fabai\000099.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\fabai\000100.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\fabai\000102.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\fabai\000103.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\good\000147.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\good\000157.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\yashang\000217.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000768.png,Aluminum_Camera_Cover\test\yashang\000218.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000769.png,Aluminum_Camera_Cover\test\good\000166.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000769.png,Aluminum_Camera_Cover\test\liangying\000025.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000769.png,Aluminum_Camera_Cover\test\liangying\000031.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000769.png,Aluminum_Camera_Cover\test\liangying\000033.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000769.png,Aluminum_Camera_Cover\test\yise\000011.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\good\000133.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\good\000188.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\good\000364.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\guoxi\000010.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000035.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000155.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000182.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000183.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000195.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000197.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000216.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000218.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000219.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000263.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000268.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000269.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000273.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000274.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000290.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000321.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000322.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000323.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\huashang\000326.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000770.png,Aluminum_Camera_Cover\test\yashang\000168.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000771.png,Aluminum_Camera_Cover\test\good\000087.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000771.png,Aluminum_Camera_Cover\test\good\000360.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000771.png,Aluminum_Camera_Cover\test\guoxi\000044.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000771.png,Aluminum_Camera_Cover\test\yashang\000209.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000771.png,Aluminum_Camera_Cover\test\yashang\000210.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000105.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000128.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000144.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000211.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000255.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000304.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000332.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000772.png,Aluminum_Camera_Cover\test\good\000367.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000010.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000011.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000012.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000013.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000014.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000015.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000016.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000017.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000018.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000019.png,2
Aluminum_Camera_Cover,Aluminum_Camera_Cover\train\good\000774.png,Aluminum_Camera_Cover\test\aotu\000020.png,2
