image_path,label,defect_type,score,valid_patches,disk_read_ms,rgb_conversion_ms,resize_ms,canvas_paste_ms,valid_mask_ms,pil_to_tensor_ms,normalize_ms,cpu_to_gpu_ms,feature_extraction_ms,patch_processing_ms,nearest_neighbor_ms,total_ms
data\3CAD\Aluminum_Camera_Cover\test\huashang\000065.png,1,huashang,0.838027834892273,1024,3.5086999996565282,1.3593999901786447,3.9366999990306795,0.05639996379613876,0.16440002946183085,0.6013999809511006,0.5865999846719205,0.4230999620631337,2.371500013396144,0.5921999691054225,9.401499992236495,23.423600010573864
data\3CAD\Aluminum_Camera_Cover\test\huashang\000066.png,1,huashang,0.7716850638389587,1024,4.167000006418675,1.3839000021107495,3.3724000095389783,0.04830001853406429,0.15129998791962862,0.5600000149570405,0.631699978839606,0.27769996086135507,3.178000042680651,0.8393999887630343,9.339399985037744,24.40640004351735
data\3CAD\Aluminum_Camera_Cover\test\huashang\000068.png,1,huashang,0.7408925890922546,1024,4.223599971737713,1.4539000112563372,4.264199989847839,0.053800002206116915,0.15189999248832464,0.5866999854333699,0.5642999894917011,0.4073000163771212,2.2615999914705753,0.49509998643770814,9.383400029037148,24.226600013207644
data\3CAD\Aluminum_Camera_Cover\test\huashang\000069.png,1,huashang,0.7543989419937134,1024,3.721499990206212,1.3696000096388161,3.4283999702893198,0.049400026910007,0.13780000153928995,0.5825000116601586,0.6063999608159065,0.34279999090358615,2.3394000018015504,0.5705999792553484,9.297900018282235,22.856399999000132
data\3CAD\Aluminum_Camera_Cover\test\huashang\000070.png,1,huashang,0.7931269407272339,1024,4.065899993292987,1.3904999941587448,4.047500027809292,0.04870002157986164,0.12929999502375722,0.5833999603055418,0.5862999823875725,0.3033000393770635,2.113400027155876,0.5086000310257077,9.298200020566583,23.45059998333454
data\3CAD\Aluminum_Camera_Cover\test\huashang\000071.png,1,huashang,0.7518284320831299,1024,3.791299997828901,1.4097000239416957,3.6297999904491007,0.05219999002292752,0.1346999779343605,0.5647999932989478,0.5940999835729599,0.32249995274469256,1.965800009202212,0.46359997941181064,9.283399966079742,22.549699991941452
data\3CAD\Aluminum_Camera_Cover\test\huashang\000075.png,1,huashang,0.7726469039916992,1024,4.694200004450977,1.400600012857467,4.157199990004301,0.04710000939667225,0.13589998707175255,0.596500001847744,0.6102999905124307,0.34279999090358615,2.4086000048555434,0.5560999852605164,9.328900021500885,24.67900002375245
data\3CAD\Aluminum_Camera_Cover\test\huashang\000078.png,1,huashang,0.7681235074996948,1024,4.709100001491606,1.2937000137753785,4.233799991197884,0.05390000296756625,0.13970001600682735,0.5429000011645257,0.5789000424556434,0.36120001459494233,2.3769999970681965,0.5462999688461423,9.428400022443384,24.67200002865866
data\3CAD\Aluminum_Camera_Cover\test\huashang\000082.png,1,huashang,0.7628328204154968,1024,6.0807999689131975,1.6642000409774482,5.086700024548918,0.056999968364834785,0.19029999384656549,0.6582000060006976,0.6541999755427241,0.4325000336393714,3.9530000067315996,0.7693999796174467,9.407699981238693,29.558799986261874
data\3CAD\Aluminum_Camera_Cover\test\huashang\000083.png,1,huashang,0.8212157487869263,1024,3.8234000094234943,1.3504000380635262,3.3639000030234456,0.04700000863522291,0.12619997141882777,0.5609000218100846,0.5831999587826431,0.2552000223658979,1.8866999889723957,0.5069999606348574,9.409899997990578,22.243899991735816
data\3CAD\Aluminum_Camera_Cover\test\huashang\000084.png,1,huashang,0.7654147744178772,1024,3.693200007546693,1.4386000111699104,4.069000016897917,0.05889998283237219,0.15320000238716602,0.5933999782428145,0.6143000209704041,0.3421999863348901,2.2267000167630613,0.4969000001437962,9.404800017364323,23.460099997464567
data\3CAD\Aluminum_Camera_Cover\test\huashang\000085.png,1,huashang,0.7592446804046631,1024,4.701600002590567,1.311299973167479,3.336500027216971,0.048900023102760315,0.1534000039100647,0.5621000309474766,0.5905999569222331,0.258500047493726,2.042600011918694,0.5819000070914626,9.298299963120371,23.227599973324686
data\3CAD\Aluminum_Camera_Cover\test\huashang\000086.png,1,huashang,0.8053914904594421,1024,3.408099990338087,1.2662999797612429,4.213999956846237,0.05520001286640763,0.17770001431927085,0.666000007186085,0.7073000306263566,0.33899996196851134,2.5514999870210886,0.5954999942332506,9.376299974974245,23.805700009688735
data\3CAD\Aluminum_Camera_Cover\test\huashang\000087.png,1,huashang,0.6432530283927917,640,2.3959000245667994,0.7471999851986766,1.9345000036992133,0.0597000471316278,0.1550999586470425,0.6119000026956201,0.6575000006705523,0.31670002499595284,2.1991999819874763,0.5657000001519918,6.1169000109657645,16.145400004461408
data\3CAD\Aluminum_Camera_Cover\test\huashang\000088.png,1,huashang,0.6009334921836853,640,2.235799969639629,0.7907000253908336,1.7955999937839806,0.04650000482797623,0.09869999485090375,0.2957000397145748,0.6222000229172409,0.2749999985098839,2.1978000295348465,0.5565999890677631,6.059500039555132,15.331799979321659
data\3CAD\Aluminum_Camera_Cover\test\huashang\000090.png,1,huashang,0.8436513543128967,640,2.9900000081397593,0.7566999993287027,1.7809999990276992,0.0475000124424696,0.09970000246539712,0.27409999165683985,0.6312999757938087,0.2785999677143991,2.1041000145487487,0.5429000011645257,6.0335000162012875,15.90350002516061
data\3CAD\Aluminum_Camera_Cover\test\huashang\000092.png,1,huashang,0.6883912682533264,640,2.189299964811653,0.7137000211514533,1.7405999824404716,0.04029995761811733,0.07320003351196647,0.22929999977350235,0.5617999704554677,0.2561000292189419,2.020099957007915,0.4906000103801489,6.094300013501197,14.742399973329157
data\3CAD\Aluminum_Camera_Cover\test\huashang\000093.png,1,huashang,0.7214843034744263,640,2.2394999978132546,0.7737000123597682,1.7389000277034938,0.045599997974932194,0.1115999766625464,0.2726000384427607,0.624899985268712,0.2806999837048352,2.2324000019580126,0.5224999622441828,6.036899983882904,15.246099967043847
data\3CAD\Aluminum_Camera_Cover\test\huashang\000094.png,1,huashang,0.5972268581390381,640,2.2602000390179455,0.763599993661046,1.7841000226326287,0.04169996827840805,0.08359999628737569,0.2432999899610877,0.6281000096350908,0.26539998361840844,2.1029000054113567,0.4955999902449548,5.994599952828139,15.000299958046526
data\3CAD\Aluminum_Camera_Cover\test\huashang\000097.png,1,huashang,0.6929370760917664,640,2.1240999922156334,0.7431000121869147,1.7291000112891197,0.040300015825778246,0.07110001752153039,0.23100001271814108,0.4363000043667853,0.2571000368334353,2.043000014964491,0.5148000200279057,6.01830001687631,14.549600018654019
data\3CAD\Aluminum_Camera_Cover\test\huashang\000101.png,1,huashang,0.7671142220497131,640,2.0543000428006053,0.6909000221639872,1.6827000072225928,0.037699996028095484,0.06690004374831915,0.21649996051564813,0.5594000103883445,0.24770002346485853,1.855800044722855,0.4555999767035246,6.000599998515099,14.183600025717169
data\3CAD\Aluminum_Camera_Cover\test\huashang\000102.png,1,huashang,0.5563446879386902,640,2.820699999574572,0.6989000248722732,1.5817999956198037,0.03759999526664615,0.06749999010935426,0.23100001271814108,0.5475000361911952,0.24339999072253704,1.791000016964972,0.48509996850043535,6.006099982187152,14.810400025453418
data\3CAD\Aluminum_Camera_Cover\test\huashang\000103.png,1,huashang,0.5848311185836792,640,2.0983999711461365,0.6847999757155776,1.7621999722905457,0.043599982745945454,0.08670001989230514,0.27650000993162394,0.6118000019341707,0.2934999647550285,2.4323000106960535,0.5730999982915819,5.978600005619228,15.25459997355938
data\3CAD\Aluminum_Camera_Cover\test\huashang\000104.png,1,huashang,0.5904790163040161,640,2.240500005427748,0.7064000237733126,1.7410999862477183,0.03850000211969018,0.07050001295283437,0.22709998302161694,0.60450000455603,0.2607000060379505,2.0134999649599195,0.5099999834783375,6.007599993608892,14.755900017917156
data\3CAD\Aluminum_Camera_Cover\test\huashang\000108.png,1,huashang,0.7812923192977905,1024,3.7349999765865505,1.3646000297740102,3.5223999875597656,0.041300023440271616,0.06499997107312083,0.24100003065541387,0.6117000011727214,0.25830004597082734,2.5833999970927835,0.5763000226579607,9.328700019977987,22.70410000346601
data\3CAD\Aluminum_Camera_Cover\test\huashang\000110.png,1,huashang,0.7465364933013916,1024,3.7519000470638275,1.2071000528521836,4.254400031641126,0.07619999814778566,0.17680000746622682,0.5796999903395772,0.5851999740116298,0.3912000101990998,2.446900005452335,0.5378000205382705,9.348400053568184,23.797600006219
data\3CAD\Aluminum_Camera_Cover\test\huashang\000111.png,1,huashang,0.7687529921531677,1024,3.4449000377207994,1.638099958654493,3.099300025496632,0.047600013203918934,0.10710000060498714,0.40499999886378646,0.5492999916896224,0.28279999969527125,2.200899994932115,0.574299949221313,9.323199978098273,22.040100011508912
data\3CAD\Aluminum_Camera_Cover\test\huashang\000114.png,1,huashang,0.7556294202804565,1024,4.389600013382733,1.711399992927909,4.2212000116705894,0.054800009820610285,0.1327999634668231,0.4744000034406781,0.6139000179246068,0.40469999657943845,2.2832999820820987,0.5392999737523496,9.403299947734922,24.63030000217259
data\3CAD\Aluminum_Camera_Cover\test\huashang\000115.png,1,huashang,0.7687709331512451,1024,3.5321000032126904,1.3550999574363232,3.5023000091314316,0.05470000905916095,0.16759999562054873,0.5435000057332218,0.6126000080257654,0.3892999957315624,2.141500008292496,0.5236000288277864,9.291000023949891,22.46120001655072
data\3CAD\Aluminum_Camera_Cover\test\huashang\000117.png,1,huashang,0.7676969170570374,1024,4.680000012740493,1.43580004805699,3.294800000730902,0.04959997022524476,0.1303000026382506,0.5358000053092837,0.5598000134341419,0.2701000194065273,2.052700030617416,0.4932999727316201,9.43789997836575,23.284199996851385
data\3CAD\Aluminum_Camera_Cover\test\huashang\000118.png,1,huashang,0.5807085037231445,1024,3.681899979710579,1.413599995430559,3.6973999813199043,0.05329999839887023,0.1449999981559813,0.5458000232465565,0.4668000037781894,0.4133000038564205,2.8371000080369413,0.5746000097133219,9.373700013384223,23.619099985808134
data\3CAD\Aluminum_Camera_Cover\test\huashang\000119.png,1,huashang,0.7960222363471985,1024,3.115000028628856,1.2576000299304724,4.4998000375926495,0.05879998207092285,0.15119998715817928,0.72900002123788,0.7094000466167927,0.30969997169449925,2.9741000034846365,1.1294999858364463,9.494900004938245,24.95470002759248
data\3CAD\Aluminum_Camera_Cover\test\huashang\000121.png,1,huashang,0.7311850190162659,1024,3.825099964160472,1.656999986153096,4.568700038362294,0.056699966080486774,0.15899998834356666,0.6210000137798488,0.5868999869562685,0.34060003235936165,2.572400029748678,0.5863000405952334,9.39930003369227,24.801599967759103
data\3CAD\Aluminum_Camera_Cover\test\huashang\000122.png,1,huashang,0.6831094026565552,1024,3.6980999866500497,1.3144999975338578,3.153799974825233,0.04959997022524476,0.1289999927394092,0.5468000308610499,0.5746999522671103,0.27650000993162394,2.5262999697588384,0.541800050996244,9.287299995776266,22.427999996580184
data\3CAD\Aluminum_Camera_Cover\test\huashang\000123.png,1,huashang,0.7744486927986145,1024,3.61509999493137,1.71409995527938,4.234499996528029,0.05339999916031957,0.15410000924021006,0.6312000332400203,0.6761000258848071,0.4171000327914953,4.190100007690489,0.6188999977894127,9.344799967948347,26.035099988803267
data\3CAD\Aluminum_Camera_Cover\test\huashang\000124.png,1,huashang,0.7264689803123474,1024,3.749100025743246,1.4565999736078084,5.085500015411526,0.06419996498152614,0.1724000321701169,0.6968999514356256,0.7421000045724213,0.42429997120052576,2.7563999756239355,0.6644999957643449,9.506800037343055,25.817700021434575
data\3CAD\Aluminum_Camera_Cover\test\huashang\000125.png,1,huashang,0.7742579579353333,1024,4.110300040338188,1.5307999565266073,3.7296999944373965,0.054800009820610285,0.1762000028975308,0.6355000077746809,0.6472999812103808,0.3141000051982701,2.3296999861486256,0.5658000009134412,9.283400024287403,23.782100004609674
data\3CAD\Aluminum_Camera_Cover\test\huashang\000126.png,1,huashang,0.7638214230537415,1024,3.6130999797023833,1.3589999871328473,4.073399992194027,0.04959997022524476,0.14860002556815743,0.5227999645285308,0.5871999892406166,0.30939996941015124,2.152400033082813,0.4893000004813075,9.33570001507178,23.01840001018718
data\3CAD\Aluminum_Camera_Cover\test\huashang\000129.png,1,huashang,0.7857473492622375,1024,4.224599979352206,1.4183999737724662,3.1917000305838883,0.05440000677481294,0.16470003174617887,0.5851999740116298,0.5976000102236867,0.3060000017285347,2.5694999494589865,0.8783999946899712,9.34009999036789,23.826799995731562
data\3CAD\Aluminum_Camera_Cover\test\huashang\000131.png,1,huashang,0.7897481918334961,1024,3.601499949581921,1.4387000119313598,4.556100000627339,0.06180000491440296,0.2098999684676528,0.674300012178719,0.7622999837622046,0.4068000125698745,2.8578999917954206,0.6802999996580184,9.357100003398955,25.109499983955175
data\3CAD\Aluminum_Camera_Cover\test\huashang\000132.png,1,huashang,0.7741180062294006,1024,3.8099000230431557,1.4861999661661685,3.5176000092178583,0.062400009483098984,0.17479999223724008,0.6458999705500901,0.6204000092111528,0.3510999958962202,2.503999974578619,0.5860999808646739,9.342400007881224,23.53990002302453
data\3CAD\Aluminum_Camera_Cover\test\huashang\000133.png,1,huashang,0.7681717872619629,1024,3.7642999668605626,1.3604999985545874,3.2658999552950263,0.046799948904663324,0.11920003453269601,0.4903000080958009,0.5063999560661614,0.24359999224543571,1.8834000220522285,0.44380000326782465,9.309199987910688,21.73390000825748
data\3CAD\Aluminum_Camera_Cover\test\huashang\000135.png,1,huashang,0.7750987410545349,1024,3.2819000189192593,1.229400048032403,3.015599970240146,0.04529999569058418,0.1379000023007393,0.5531999631784856,0.6859999848529696,0.33569999504834414,2.4349999730475247,0.5587000050581992,9.342500008642673,22.02999999281019
data\3CAD\Aluminum_Camera_Cover\test\huashang\000137.png,1,huashang,0.7660110592842102,1024,4.624400055035949,1.6827000072225928,4.469799983780831,0.060399994254112244,0.18609996186569333,0.6190999993123114,0.6054000114090741,0.4120999947190285,2.591600001323968,0.5946999881416559,9.333699999842793,25.661800056695938
data\3CAD\Aluminum_Camera_Cover\test\huashang\000140.png,1,huashang,0.7898169755935669,1024,3.991000005044043,1.3726999750360847,4.334000055678189,0.059500045608729124,0.16250001499429345,0.674300012178719,0.7173999911174178,0.35740004386752844,2.577600011136383,0.6089999806135893,9.370399988256395,24.699200002942234
data\3CAD\Aluminum_Camera_Cover\test\huashang\000141.png,1,huashang,0.754763662815094,1024,4.060399951413274,1.400300010573119,3.555700008291751,0.046900007873773575,0.13509998098015785,0.6025000475347042,0.6340000545606017,0.2649999805726111,2.4167000083252788,0.5951999919489026,9.308200038503855,23.407300002872944
data\3CAD\Aluminum_Camera_Cover\test\huashang\000142.png,1,huashang,0.7718004584312439,1024,4.000200016889721,1.4855999615974724,3.522000042721629,0.05169998621568084,0.1294999965466559,0.5440000095404685,0.5828000139445066,0.34610001603141427,2.3427000269293785,0.5542999715544283,9.350999956950545,23.307800001930445
data\3CAD\Aluminum_Camera_Cover\test\huashang\000145.png,1,huashang,0.7825106382369995,1024,3.7125000380910933,1.387899974361062,3.279099997598678,0.046799948904663324,0.14720001490786672,0.5765000241808593,0.6056999554857612,0.33140002051368356,2.279800013639033,0.5352000007405877,9.291000023949891,22.596599999815226
data\3CAD\Aluminum_Camera_Cover\test\huashang\000148.png,1,huashang,0.7719146013259888,1024,4.752099979668856,1.3746999902650714,3.3561000018380582,0.04880002234131098,0.1694000093266368,0.5561999860219657,0.5972000071778893,0.3205999964848161,2.0756999729201198,0.4912000149488449,9.396900015417486,23.50000001024455
data\3CAD\Aluminum_Camera_Cover\test\huashang\000151.png,1,huashang,0.7612529993057251,1024,6.157899973914027,4.488800012040883,5.083199997898191,0.05289999535307288,0.1778000150807202,0.6599999614991248,0.6414999952539802,0.4626999725587666,4.1884999955073,0.749400001950562,9.28390002809465,32.477899978403
data\3CAD\Aluminum_Camera_Cover\test\huashang\000152.png,1,huashang,0.7704275250434875,1024,3.8997000083327293,1.5358999953605235,4.289600008632988,0.05129998316988349,0.14760001795366406,0.5737000028602779,0.6144000217318535,0.3698999644257128,2.632299961987883,0.575799960643053,9.367000020574778,24.462300003506243
data\3CAD\Aluminum_Camera_Cover\test\huashang\000154.png,1,huashang,0.5847557783126831,640,1.9953000009991229,0.6455999682657421,1.5652999863959849,0.043599982745945454,0.1582999830134213,0.5159000284038484,0.5690999678336084,0.24850002955645323,1.9185999990440905,0.5322000361047685,6.148600019514561,14.65739996638149
data\3CAD\Aluminum_Camera_Cover\test\huashang\000156.png,1,huashang,0.7453101277351379,640,1.9694000366143882,0.7304000318981707,1.596999994944781,0.0445000478066504,0.10779994772747159,0.2501000417396426,0.5834000185132027,0.2870000316761434,2.6497000362724066,0.582000007852912,6.007299991324544,15.144000004511327
data\3CAD\Aluminum_Camera_Cover\test\huashang\000157.png,1,huashang,0.6522793173789978,640,2.0889999577775598,0.6920000305399299,1.6522000078111887,0.03920000744983554,0.07579999510198832,0.2460000105202198,0.5611999658867717,0.2967999898828566,3.966399992350489,0.9278999641537666,5.982100032269955,16.849299950990826
data\3CAD\Aluminum_Camera_Cover\test\huashang\000159.png,1,huashang,0.6973699927330017,640,1.98529998306185,0.7597000221721828,1.726799993775785,0.051799986977130175,0.1784000196494162,0.6329999887384474,0.6189999985508621,0.3425999893806875,3.024799982085824,0.7675999659113586,5.96779998159036,16.471899987664074
data\3CAD\Aluminum_Camera_Cover\test\huashang\000162.png,1,huashang,0.6499868035316467,640,2.3598000407218933,0.7492999429814517,1.6906000091694295,0.04379998426884413,0.08319999324157834,0.25759998243302107,0.6065000197850168,0.25209999876096845,2.1294999751262367,0.5732000572606921,6.010700017213821,15.141700045205653
data\3CAD\Aluminum_Camera_Cover\test\huashang\000165.png,1,huashang,0.7395446300506592,640,2.140600001439452,0.763299991376698,1.7467000288888812,0.04449998959898949,0.10010000551119447,0.26530004106462,0.6096000433899462,0.27089996729046106,2.4788000155240297,0.5253999843262136,5.980400019325316,15.264100045897067
data\3CAD\Aluminum_Camera_Cover\test\huashang\000166.png,1,huashang,0.7397509813308716,640,2.100299985613674,0.7838000310584903,1.7006000271067023,0.04369998350739479,0.13010000111535192,0.24419999681413174,0.5827000131830573,0.26709999656304717,2.1567000076174736,0.6060000159777701,5.993200000375509,14.979500032495707
data\3CAD\Aluminum_Camera_Cover\test\huashang\000167.png,1,huashang,0.7725476622581482,640,2.95880000339821,0.701199984177947,1.6903000068850815,0.040300015825778246,0.07800001185387373,0.25129999266937375,0.5979000125080347,0.2492000348865986,2.132299996446818,0.5505000008270144,5.973600025754422,15.572000003885478
data\3CAD\Aluminum_Camera_Cover\test\huashang\000169.png,1,huashang,0.5880715847015381,640,3.0556999845430255,0.6897000130265951,1.6426999936811626,0.03750005271285772,0.07159996312111616,0.23800000781193376,0.6009999779053032,0.32220000866800547,2.178399998228997,0.5142000154592097,5.948300007730722,15.70210000500083
data\3CAD\Aluminum_Camera_Cover\test\huashang\000171.png,1,huashang,0.6429736018180847,640,2.7364999987185,0.6756000220775604,1.5922000166028738,0.03370002377778292,0.07690000347793102,0.21219998598098755,0.5558999837376177,0.28310000197961926,2.2007999941706657,0.5545000312849879,5.980399961117655,15.259300009347498
data\3CAD\Aluminum_Camera_Cover\test\huashang\000172.png,1,huashang,0.6702662706375122,640,2.1234999876469374,0.73490000795573,2.274000027682632,0.04499999340623617,0.08259998867288232,0.2542000147514045,0.7745999610051513,0.31869998201727867,2.325400011613965,0.5041999975219369,5.960999988019466,15.812000026926398
data\3CAD\Aluminum_Camera_Cover\test\huashang\000174.png,1,huashang,0.8207953572273254,640,2.176300040446222,0.7214000215753913,1.7650999943725765,0.039700011257082224,0.06850005593150854,0.2308000111952424,0.5982000147923827,0.292200013063848,2.238999994006008,0.5375999608077109,5.985900002997369,15.054900024551898
data\3CAD\Aluminum_Camera_Cover\test\huashang\000176.png,1,huashang,0.7650425434112549,640,2.011900010984391,0.754699984099716,2.1936999983154237,0.03880000440403819,0.0722000258974731,0.24719996144995093,0.5649999948218465,0.2905000001192093,2.0985000301152468,0.5277000018395483,5.975399981252849,15.159500006120652
data\3CAD\Aluminum_Camera_Cover\test\huashang\000177.png,1,huashang,0.6262161135673523,640,1.919900008942932,0.6566000520251691,1.616499968804419,0.040199956856667995,0.07860001642256975,0.22230000467970967,0.5703999777324498,0.2449000021442771,2.0948000019416213,0.5955999949947,5.9964999672956765,14.385199989192188
data\3CAD\Aluminum_Camera_Cover\test\huashang\000179.png,1,huashang,0.5308237075805664,640,1.9754000240936875,0.6929999799467623,1.6497999895364046,0.03979995381087065,0.07400003960356116,0.2204999909736216,0.5629999795928597,0.25270000332966447,1.9497000030241907,0.5869999877177179,6.077400001231581,14.431100047659129
data\3CAD\Aluminum_Camera_Cover\test\huashang\000181.png,1,huashang,0.5769831538200378,640,3.3606000361032784,0.8882000111043453,2.805600001011044,0.04579999949783087,0.09539996972307563,0.32480002846568823,0.6412999937310815,0.4270000499673188,4.255700041539967,0.6269000004976988,5.982299975585192,19.91570001700893
data\3CAD\Aluminum_Camera_Cover\test\huashang\000182.png,1,huashang,0.5936309099197388,640,1.9803000031970441,0.734600005671382,1.9069999689236283,0.049799971748143435,0.09190000128000975,0.2712999703362584,0.6147000240162015,0.32759999157860875,2.2538999910466373,0.5440000095404685,5.957899964414537,15.127699996810406
data\3CAD\Aluminum_Camera_Cover\test\huashang\000184.png,1,huashang,0.6213153004646301,640,2.0022999960929155,0.6849000346846879,1.770599978044629,0.04140002420172095,0.07790001109242439,0.25889999233186245,0.5887000006623566,0.32839999767020345,2.197400026489049,0.5119999987073243,5.96639997093007,14.823900011833757
data\3CAD\Aluminum_Camera_Cover\test\huashang\000185.png,1,huashang,0.6241292357444763,640,1.9456000300124288,0.7981000235304236,1.6170000308193266,0.03330002073198557,0.06150000263005495,0.19349996000528336,0.5251000402495265,0.2699000178836286,1.7775999731384218,0.40850002551451325,5.957400018814951,13.895799987949431
data\3CAD\Aluminum_Camera_Cover\test\huashang\000187.png,1,huashang,0.6242225766181946,1024,4.157400049734861,1.2280000373721123,3.9263999788090587,0.05300005432218313,0.0849999487400055,0.26430003345012665,0.5941999843344092,0.32900000223889947,2.2434000275097787,0.5154000245966017,9.308099979534745,23.103399958927184
data\3CAD\Aluminum_Camera_Cover\test\huashang\000188.png,1,huashang,0.6488874554634094,640,2.0417000050656497,0.7050000131130219,1.6788000357337296,0.03789999755099416,0.14600000577047467,0.520500005222857,0.5785999819636345,0.24580000899732113,1.906299963593483,0.4808999947272241,5.986299947835505,14.650399971287698
data\3CAD\Aluminum_Camera_Cover\test\huashang\000189.png,1,huashang,0.6924347281455994,640,2.064300002530217,0.6632999866269529,1.6428999952040613,0.04239997360855341,0.09019998833537102,0.25859999004751444,0.582600012421608,0.32890000147745013,3.8856000173836946,0.5436000064946711,6.024100002832711,16.462399973534048
data\3CAD\Aluminum_Camera_Cover\test\huashang\000192.png,1,huashang,0.6932143568992615,640,2.914799959398806,0.6223000236786902,1.6512000001966953,0.04569999873638153,0.09440002031624317,0.23889995645731688,0.5860999808646739,0.2609000075608492,1.9775000400841236,0.4765000194311142,5.97240001661703,15.180099988356233
data\3CAD\Aluminum_Camera_Cover\test\huashang\000194.png,1,huashang,0.6791054606437683,640,2.8065999504178762,0.7082000374794006,1.6847000224515796,0.03940000897273421,0.07949996506795287,0.2332000294700265,0.5985999596305192,0.25069998810067773,1.9566999981179833,0.5019999807700515,5.96650002989918,15.150599996559322
data\3CAD\Aluminum_Camera_Cover\test\huashang\000197.png,1,huashang,0.6230975985527039,640,2.576200000476092,0.6266999989748001,1.6425999929197133,0.038300000596791506,0.07040001219138503,0.21819997346028686,0.5774000310339034,0.2500000409781933,1.8924000323750079,0.471699982881546,6.066600035410374,14.746100001502782
data\3CAD\Aluminum_Camera_Cover\test\huashang\000198.png,1,huashang,0.6019815802574158,640,1.9660999532788992,0.7033000001683831,1.64760003099218,0.04140002420172095,0.08430000161752105,0.23259996669366956,0.5845000268891454,0.26379997143521905,1.9838999724015594,0.4875999875366688,5.973100021947175,14.30039998376742
data\3CAD\Aluminum_Camera_Cover\test\huashang\000201.png,1,huashang,0.7586803436279297,1024,4.383799969218671,1.243000035174191,3.2048000139184296,0.04369998350739479,0.07230002665892243,0.2120999852195382,0.44709997018799186,0.26190001517534256,2.0875000045634806,0.4951999871991575,9.303599945269525,22.081299975980073
data\3CAD\Aluminum_Camera_Cover\test\huashang\000203.png,1,huashang,0.7813344597816467,1024,3.7462000036612153,1.3972999877296388,4.29970002733171,0.05440000677481294,0.1449999981559813,0.5952999927103519,0.6217000191099942,0.32699998700991273,2.442800032440573,0.5744000081904233,9.428600023966283,24.057900009211153
data\3CAD\Aluminum_Camera_Cover\test\huashang\000204.png,1,huashang,0.746448278427124,640,2.0072999759577215,0.693799986038357,1.6862000338733196,0.04800001624971628,0.17859996296465397,0.4681000136770308,0.6186999962665141,0.2932999632321298,2.1682000369764864,0.5458000232465565,6.077199999708682,15.144999953918159
data\3CAD\Aluminum_Camera_Cover\test\huashang\000206.png,1,huashang,0.6028191447257996,640,2.013100020121783,0.6622999790124595,1.6874000430107117,0.046200002543628216,0.09419996058568358,0.2547000185586512,0.59710000641644,0.265000038780272,2.2960000205785036,0.5116999964229763,6.055500009097159,14.813699992373586
data\3CAD\Aluminum_Camera_Cover\test\huashang\000207.png,1,huashang,0.6866251230239868,640,2.0964000141248107,0.7695999811403453,1.7146000172942877,0.04700000863522291,0.11420005466789007,0.2796000335365534,0.6072999676689506,0.2896999940276146,2.081399958115071,0.5330000421963632,6.1431999783962965,15.03820001380518
data\3CAD\Aluminum_Camera_Cover\test\huashang\000211.png,1,huashang,0.5250487923622131,640,2.4428999749943614,0.7679999689571559,2.155599999241531,0.05010003224015236,0.13319996651262045,0.3017000271938741,0.62519998755306,0.3340000403113663,2.3829000419937074,0.5708999815396965,6.010600016452372,16.21169998543337
data\3CAD\Aluminum_Camera_Cover\test\huashang\000212.png,1,huashang,0.7196747064590454,640,1.8458000267855823,0.5840999656356871,1.6620999667793512,0.038300000596791506,0.0825000461190939,0.2565000322647393,0.6057000136934221,0.26570004411041737,2.067800029180944,0.5054000066593289,6.026099959854037,14.296200009994209
data\3CAD\Aluminum_Camera_Cover\test\huashang\000215.png,1,huashang,0.5301649570465088,640,1.8395999795757234,0.7017000461928546,1.8208000110462308,0.039000005926936865,0.07930002175271511,0.25179999647662044,0.6428000051528215,0.2715999726206064,2.140299999155104,0.561599968932569,5.992399994283915,14.705199981108308
data\3CAD\Aluminum_Camera_Cover\test\huashang\000218.png,1,huashang,0.602462112903595,640,1.908999984152615,0.6706000422127545,1.8262999947182834,0.042899977415800095,0.08289999095723033,0.2563000307418406,0.6229999708011746,0.2902999985963106,3.0442000133916736,0.6817000103183091,6.1101000173948705,15.895700023975223
data\3CAD\Aluminum_Camera_Cover\test\huashang\000219.png,1,huashang,0.5972257852554321,640,2.0406999974511564,0.9479000000283122,1.7868999857455492,0.049900030717253685,0.12049998622387648,0.27169997338205576,0.6146000232547522,0.2837000065483153,2.1528000361286104,0.5380999646149576,6.059400038793683,15.23219997761771
data\3CAD\Aluminum_Camera_Cover\test\huashang\000221.png,1,huashang,0.7995197772979736,1024,4.165099991951138,1.3036999735049903,3.5785000072792172,0.05520001286640763,0.10200001997873187,0.3070999518968165,0.6287000142037868,0.34959998447448015,2.695699979085475,0.6646999972872436,9.391400031745434,23.69260002160445
data\3CAD\Aluminum_Camera_Cover\test\huashang\000224.png,1,huashang,0.8121601343154907,1024,5.58559998171404,1.6094999737106264,4.6722000115551054,0.06150000263005495,0.1708000199869275,0.6620000349357724,0.6759999669156969,0.38709997897967696,2.794399973936379,0.5876999930478632,9.308399981819093,26.952199987135828
data\3CAD\Aluminum_Camera_Cover\test\huashang\000225.png,1,huashang,0.7644628286361694,1024,4.248299985192716,1.905999961309135,3.9718999760225415,0.07840001489967108,0.20359997870400548,0.6809000042267144,0.673700007610023,0.3769000177271664,2.1064000320620835,0.5127000040374696,9.350000007543713,24.497799982782453
